matchid,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
5719375,The Sapphire Flame,Infernus,Vindicta,Yamato,Wraith,Grey Talon,Ivy,Seven,Lady Geist,Mo & Krill,Abrams,McGinnis,Haze
5719378,The Amber Hand,Wraith,Viscous,Seven,Infernus,Bebop,Yamato,Haze,Abrams,Grey Talon,Vindicta,Shiv,McGinnis
5719379,The Amber Hand,Infernus,Mo & Krill,Bebop,Kelvin,Abrams,Ivy,Warden,Lady Geist,Wraith,Vindicta,Paradox,Seven
5719380,The Amber Hand,Seven,Bebop,Lady Geist,Infernus,Grey Talon,Warden,Abrams,Wraith,Shiv,Pocket,Haze,Dynamo
5719381,The Sapphire Flame,Shiv,Seven,Infernus,Wraith,McGinnis,Bebop,Warden,Mo & Krill,Haze,Dynamo,Vindicta,Kelvin
5719382,The Amber Hand,Paradox,Infernus,Shiv,Bebop,Vindicta,Lash,Ivy,Wraith,McGinnis,Haze,Abrams,Mo & Krill
5719383,The Sapphire Flame,Bebop,Abrams,Seven,Warden,Paradox,Infernus,Haze,Mo & Krill,Lady Geist,Vindicta,Ivy,Pocket
5719384,The Amber Hand,Mo & Krill,Wraith,McGinnis,Dynamo,Vindicta,Ivy,Paradox,Bebop,Haze,Lady Geist,Infernus,Seven
5719385,The Amber Hand,McGinnis,Grey Talon,Paradox,Seven,Vindicta,Lady Geist,Bebop,Yamato,Mo & Krill,Haze,Infernus,Kelvin
5719390,The Amber Hand,Haze,Infernus,Wraith,Yamato,Seven,Kelvin,Abrams,Vindicta,Dynamo,Warden,Paradox,McGinnis
5719391,The Amber Hand,Kelvin,Haze,Infernus,Grey Talon,Abrams,McGinnis,Lady Geist,Viscous,Wraith,Vindicta,Seven,Yamato
5719392,The Sapphire Flame,Seven,Abrams,Infernus,McGinnis,Grey Talon,Shiv,Vindicta,Wraith,Haze,Lady Geist,Kelvin,Bebop
5719395,The Sapphire Flame,Pocket,Vindicta,Shiv,Seven,Dynamo,Abrams,Infernus,Haze,Paradox,Grey Talon,Viscous,Bebop
5719396,The Sapphire Flame,Bebop,Vindicta,Lash,Wraith,Ivy,Viscous,Grey Talon,McGinnis,Warden,Haze,Infernus,Seven
5719397,The Amber Hand,Seven,Vindicta,Dynamo,Yamato,Wraith,Abrams,McGinnis,Kelvin,Grey Talon,Infernus,Lady Geist,Haze
5719398,The Sapphire Flame,Abrams,Dynamo,Kelvin,Haze,Vindicta,Paradox,Viscous,Seven,Mo & Krill,Bebop,Infernus,Ivy
5719402,The Sapphire Flame,Infernus,Paradox,Warden,Vindicta,Mo & Krill,Dynamo,Pocket,Abrams,Kelvin,Bebop,Seven,McGinnis
5719403,The Amber Hand,Yamato,Warden,Haze,Infernus,Viscous,Ivy,Paradox,Pocket,Seven,Grey Talon,Lash,Bebop
5719407,The Sapphire Flame,Infernus,Lady Geist,Abrams,Wraith,Vindicta,Seven,Bebop,Grey Talon,Haze,Lash,Paradox,Ivy
5719408,The Sapphire Flame,Bebop,Dynamo,Lash,Yamato,Grey Talon,Pocket,Wraith,Lady Geist,McGinnis,Haze,Ivy,Shiv
5719409,The Sapphire Flame,Shiv,McGinnis,Infernus,Grey Talon,Bebop,Warden,Wraith,Lady Geist,Haze,Lash,Viscous,Paradox
5719410,The Sapphire Flame,Grey Talon,Dynamo,Abrams,Bebop,Haze,Yamato,Infernus,Paradox,Seven,Vindicta,McGinnis,Ivy
5719413,The Sapphire Flame,Paradox,Haze,Vindicta,Grey Talon,Seven,Bebop,Abrams,Infernus,Dynamo,Lady Geist,Kelvin,Ivy
5719414,The Sapphire Flame,Mo & Krill,Wraith,Lady Geist,Haze,Dynamo,Ivy,Bebop,Lash,Infernus,Seven,Grey Talon,McGinnis
5719417,The Amber Hand,Viscous,Haze,Seven,Infernus,Warden,Dynamo,Wraith,Pocket,Ivy,Vindicta,Bebop,Paradox
5719422,The Amber Hand,Infernus,Dynamo,Lady Geist,Abrams,Haze,Warden,Seven,Paradox,Grey Talon,Wraith,Vindicta,Bebop
5719423,The Amber Hand,Haze,Bebop,Warden,Seven,Lash,Dynamo,Wraith,Shiv,Lady Geist,Ivy,Paradox,Infernus
5719424,The Amber Hand,Haze,Ivy,Warden,Lady Geist,Vindicta,Viscous,Grey Talon,Infernus,Pocket,Shiv,Paradox,McGinnis
5719425,The Amber Hand,Grey Talon,Infernus,Shiv,Kelvin,Yamato,Viscous,Seven,Haze,Bebop,Dynamo,McGinnis,Vindicta
5719427,The Sapphire Flame,Viscous,Infernus,Lady Geist,McGinnis,Wraith,Vindicta,Warden,Haze,Lash,Dynamo,Seven,Bebop
5719428,The Amber Hand,Infernus,Pocket,Yamato,Viscous,Bebop,Haze,Wraith,Warden,Shiv,McGinnis,Seven,Lady Geist
5719429,The Amber Hand,Haze,Ivy,Seven,Wraith,Infernus,Lady Geist,Yamato,Dynamo,Abrams,Bebop,Warden,Lash
5719430,The Amber Hand,Seven,Wraith,McGinnis,Kelvin,Lady Geist,Infernus,Vindicta,Abrams,Yamato,Lash,Dynamo,Haze
5719433,The Sapphire Flame,Yamato,Abrams,Wraith,Viscous,Seven,McGinnis,Vindicta,Bebop,Kelvin,Infernus,Haze,Mo & Krill
5719435,The Sapphire Flame,Vindicta,Wraith,Bebop,Warden,Dynamo,Infernus,Viscous,Seven,Shiv,McGinnis,Haze,Grey Talon
5719436,The Sapphire Flame,Mo & Krill,Haze,Grey Talon,Paradox,Wraith,Abrams,Kelvin,Infernus,Lady Geist,Seven,Bebop,Vindicta
5719437,The Amber Hand,Shiv,Haze,McGinnis,Infernus,Wraith,Mo & Krill,Yamato,Vindicta,Bebop,Seven,Grey Talon,Paradox
5719440,The Amber Hand,Wraith,Grey Talon,Abrams,Haze,Seven,Pocket,Infernus,Ivy,Yamato,Vindicta,Warden,Bebop
5719441,The Sapphire Flame,Infernus,Wraith,Haze,Vindicta,Abrams,Lady Geist,Warden,Grey Talon,McGinnis,Seven,Ivy,Shiv
5719442,The Sapphire Flame,Vindicta,Haze,Shiv,Dynamo,Yamato,Pocket,Lady Geist,Lash,Infernus,Seven,Abrams,Grey Talon
5719443,The Sapphire Flame,Vindicta,Mo & Krill,Yamato,Haze,Grey Talon,Paradox,Viscous,Lady Geist,Infernus,Dynamo,Seven,Wraith
5719444,The Amber Hand,Wraith,Grey Talon,Yamato,Vindicta,Warden,Abrams,Lady Geist,Haze,Seven,Infernus,Dynamo,Bebop
5719448,The Sapphire Flame,Vindicta,Paradox,Wraith,Bebop,McGinnis,Yamato,Warden,Haze,Infernus,Abrams,Grey Talon,Seven
5719449,The Sapphire Flame,Shiv,Paradox,Bebop,Kelvin,Grey Talon,Wraith,Pocket,Haze,Infernus,Vindicta,Mo & Krill,Seven
5719450,The Sapphire Flame,Warden,Lash,Ivy,Grey Talon,Abrams,Bebop,Haze,Seven,Lady Geist,Wraith,Shiv,Vindicta
5719452,The Amber Hand,Ivy,Seven,Wraith,Vindicta,Haze,Bebop,Pocket,Paradox,Infernus,Kelvin,Yamato,Grey Talon
5719456,The Amber Hand,Seven,Haze,Shiv,Warden,Wraith,Abrams,Vindicta,Lash,Bebop,Grey Talon,Infernus,Yamato
5719457,The Amber Hand,Seven,Warden,Haze,Vindicta,Infernus,Ivy,McGinnis,Bebop,Abrams,Dynamo,Pocket,Yamato
5719458,The Amber Hand,Seven,Haze,Lady Geist,Wraith,Yamato,Lash,Shiv,Infernus,McGinnis,Vindicta,Kelvin,Warden
5719459,The Amber Hand,Grey Talon,Ivy,McGinnis,Seven,Wraith,Mo & Krill,Vindicta,Kelvin,Infernus,Haze,Viscous,Bebop
5719460,The Sapphire Flame,Paradox,McGinnis,Bebop,Vindicta,Wraith,Mo & Krill,Haze,Seven,Warden,Infernus,Pocket,Dynamo
5719461,The Sapphire Flame,Shiv,Infernus,Bebop,Mo & Krill,Dynamo,Wraith,Grey Talon,Seven,Yamato,Warden,Ivy,Haze
5719462,The Amber Hand,Lash,Grey Talon,Vindicta,Pocket,Seven,Haze,Wraith,Infernus,Bebop,Yamato,McGinnis,Kelvin
5719464,The Amber Hand,Bebop,Abrams,McGinnis,Haze,Paradox,Ivy,Dynamo,Vindicta,Warden,Yamato,Infernus,Seven
5719465,The Amber Hand,Bebop,Dynamo,Infernus,Shiv,Haze,Ivy,Lady Geist,Warden,Seven,Viscous,Vindicta,Pocket
5719466,The Amber Hand,Bebop,Seven,Yamato,Infernus,Grey Talon,Vindicta,Wraith,McGinnis,Haze,Abrams,Ivy,Shiv
5719467,The Amber Hand,Seven,Infernus,Bebop,Ivy,Haze,Lash,Kelvin,Vindicta,Yamato,Wraith,Dynamo,Viscous
5719469,The Sapphire Flame,Seven,Mo & Krill,Vindicta,McGinnis,Lady Geist,Dynamo,Ivy,Haze,Paradox,Wraith,Grey Talon,Pocket
5719475,The Sapphire Flame,Haze,Warden,Infernus,Seven,McGinnis,Wraith,Abrams,Kelvin,Paradox,Bebop,Ivy,Vindicta
5719476,The Amber Hand,Haze,McGinnis,Grey Talon,Wraith,Shiv,Seven,Kelvin,Bebop,Pocket,Vindicta,Paradox,Infernus
5719482,The Sapphire Flame,Vindicta,Paradox,McGinnis,Pocket,Infernus,Wraith,Seven,Lady Geist,Ivy,Haze,Lash,Grey Talon
5719483,The Sapphire Flame,Mo & Krill,Viscous,Pocket,Paradox,Seven,Dynamo,Bebop,Haze,Yamato,Wraith,Vindicta,Lash
5719484,The Amber Hand,Mo & Krill,Kelvin,Dynamo,Grey Talon,Seven,Infernus,Wraith,Haze,Lady Geist,Vindicta,Shiv,Bebop
5719485,The Amber Hand,Lash,Grey Talon,Haze,Bebop,Pocket,Mo & Krill,Paradox,Dynamo,Lady Geist,McGinnis,Seven,Warden
5719486,The Sapphire Flame,Grey Talon,Paradox,Mo & Krill,Haze,Ivy,McGinnis,Vindicta,Seven,Wraith,Bebop,Abrams,Infernus
5719492,The Amber Hand,Bebop,Paradox,Haze,Viscous,Lash,Dynamo,Wraith,Vindicta,Seven,Abrams,Shiv,Infernus
5719495,The Sapphire Flame,Bebop,Vindicta,Dynamo,Seven,Wraith,Abrams,Pocket,Paradox,Grey Talon,Haze,Mo & Krill,Lady Geist
5719496,The Sapphire Flame,McGinnis,Infernus,Dynamo,Kelvin,Pocket,Haze,Mo & Krill,Wraith,Vindicta,Seven,Lady Geist,Grey Talon
5719497,The Sapphire Flame,Wraith,Infernus,Grey Talon,Warden,Bebop,Shiv,Vindicta,Haze,Seven,Pocket,Dynamo,McGinnis
5719498,The Amber Hand,Paradox,Infernus,Abrams,Ivy,Seven,Lash,Vindicta,Wraith,Yamato,Pocket,Dynamo,Haze
5719505,The Amber Hand,Shiv,Abrams,Lash,Infernus,Bebop,Vindicta,Kelvin,Yamato,Wraith,Dynamo,Seven,Haze
5719506,The Amber Hand,Dynamo,Pocket,Abrams,Lady Geist,Wraith,Seven,Bebop,Paradox,Vindicta,Grey Talon,Mo & Krill,Ivy
5719507,The Sapphire Flame,Haze,Lady Geist,Vindicta,Lash,Infernus,Dynamo,Pocket,McGinnis,Grey Talon,Wraith,Seven,Yamato
5719508,The Amber Hand,Wraith,Shiv,Warden,Lash,Haze,Mo & Krill,Pocket,Ivy,Seven,Bebop,Dynamo,Abrams
5719509,The Amber Hand,Lady Geist,Wraith,Bebop,Infernus,Lash,Warden,Shiv,Paradox,Seven,Vindicta,Pocket,Haze
5719513,The Sapphire Flame,Paradox,Pocket,Infernus,Kelvin,Lash,Mo & Krill,Grey Talon,Seven,Lady Geist,Wraith,McGinnis,Vindicta
5719515,The Amber Hand,Warden,Haze,Grey Talon,Bebop,Lady Geist,Mo & Krill,Wraith,Seven,McGinnis,Vindicta,Abrams,Infernus
5719516,The Sapphire Flame,Lady Geist,Viscous,Wraith,Grey Talon,Abrams,Yamato,Warden,Paradox,Ivy,Shiv,Mo & Krill,Haze
5719520,The Amber Hand,Vindicta,Lash,Shiv,Lady Geist,Seven,Bebop,Dynamo,Wraith,Kelvin,Infernus,Haze,Paradox
5719524,The Amber Hand,Wraith,Vindicta,Haze,Lady Geist,Infernus,Paradox,Shiv,Dynamo,Pocket,Seven,Grey Talon,Bebop
5719525,The Amber Hand,Infernus,Haze,Wraith,Vindicta,Viscous,Ivy,Pocket,Grey Talon,McGinnis,Shiv,Seven,Mo & Krill
5719526,The Sapphire Flame,Dynamo,Bebop,Paradox,Infernus,Seven,Pocket,Mo & Krill,Haze,Kelvin,Abrams,Vindicta,Warden
5719527,The Sapphire Flame,Ivy,Seven,Viscous,Yamato,Abrams,Vindicta,Warden,Lady Geist,Infernus,McGinnis,Pocket,Grey Talon
5719528,The Amber Hand,Pocket,Ivy,Infernus,Seven,Haze,Bebop,Dynamo,Lady Geist,Kelvin,Shiv,Vindicta,Wraith
5719532,The Sapphire Flame,Wraith,Seven,McGinnis,Bebop,Lash,Paradox,Vindicta,Haze,Grey Talon,Pocket,Kelvin,Ivy
5719533,The Sapphire Flame,Seven,Abrams,Vindicta,Wraith,Kelvin,Bebop,Dynamo,Haze,Mo & Krill,Grey Talon,Shiv,Lash
5719535,The Sapphire Flame,McGinnis,Grey Talon,Pocket,Bebop,Vindicta,Dynamo,Mo & Krill,Seven,Infernus,Viscous,Wraith,Haze
5719536,The Sapphire Flame,Yamato,Shiv,Abrams,Pocket,Warden,Dynamo,Seven,Grey Talon,Haze,Paradox,Infernus,Mo & Krill
5719537,The Amber Hand,Seven,Kelvin,Yamato,Shiv,Warden,Haze,Pocket,Abrams,Infernus,Vindicta,Lash,Grey Talon
5719540,The Amber Hand,Infernus,Pocket,Bebop,Seven,Wraith,Haze,Vindicta,Dynamo,McGinnis,Kelvin,Grey Talon,Lady Geist
5719541,The Sapphire Flame,McGinnis,Infernus,Lash,Wraith,Ivy,Yamato,Warden,Abrams,Seven,Viscous,Vindicta,Haze
5719542,The Sapphire Flame,Lash,Bebop,Pocket,McGinnis,Vindicta,Wraith,Grey Talon,Abrams,Haze,Shiv,Infernus,Seven
5719543,The Sapphire Flame,Paradox,Viscous,Dynamo,Ivy,Wraith,Lash,Seven,Bebop,Haze,Warden,Vindicta,Shiv
5719544,The Amber Hand,Mo & Krill,Infernus,Wraith,Bebop,Haze,Abrams,Lash,Pocket,Dynamo,Paradox,Seven,Shiv
5719546,The Sapphire Flame,Paradox,Lash,Ivy,Shiv,Haze,Bebop,Wraith,Seven,Warden,Dynamo,Vindicta,Lady Geist
5719547,The Sapphire Flame,Lady Geist,Grey Talon,Mo & Krill,Vindicta,Ivy,Haze,Wraith,Shiv,Abrams,Paradox,Warden,Lash
5719550,The Sapphire Flame,Shiv,Yamato,Paradox,Lady Geist,Infernus,McGinnis,Bebop,Abrams,Haze,Wraith,Seven,Grey Talon
5719553,The Sapphire Flame,Infernus,Wraith,McGinnis,Warden,Grey Talon,Bebop,Abrams,Haze,Pocket,Seven,Kelvin,Yamato
5719554,The Sapphire Flame,Wraith,Lash,Vindicta,Warden,Grey Talon,Abrams,Bebop,Mo & Krill,Infernus,Seven,Dynamo,Viscous
5719558,The Amber Hand,Abrams,Shiv,Mo & Krill,Kelvin,Grey Talon,Haze,Vindicta,Yamato,Viscous,Seven,Infernus,Paradox
5719559,The Amber Hand,Mo & Krill,Wraith,Pocket,Viscous,Abrams,McGinnis,Vindicta,Paradox,Seven,Kelvin,Shiv,Haze
5719560,The Amber Hand,Warden,Seven,Ivy,Mo & Krill,Viscous,Lash,Bebop,Vindicta,Wraith,Abrams,McGinnis,Haze
5719561,The Sapphire Flame,Bebop,Kelvin,Grey Talon,Abrams,Wraith,Vindicta,Yamato,Infernus,Lady Geist,Haze,Seven,McGinnis
5719563,The Amber Hand,Ivy,Haze,Dynamo,McGinnis,Pocket,Abrams,Lady Geist,Bebop,Wraith,Vindicta,Seven,Infernus
5719564,The Amber Hand,McGinnis,Infernus,Abrams,Seven,Wraith,Viscous,Dynamo,Lash,Grey Talon,Yamato,Vindicta,Bebop
5719565,The Sapphire Flame,Bebop,Seven,Vindicta,Dynamo,Kelvin,Infernus,Lash,Mo & Krill,Wraith,Paradox,Abrams,McGinnis
5719567,The Sapphire Flame,Grey Talon,Shiv,Abrams,Vindicta,Haze,Pocket,Wraith,Lady Geist,Paradox,Infernus,Lash,Seven
5719568,The Sapphire Flame,Pocket,Seven,Abrams,Vindicta,McGinnis,Mo & Krill,Shiv,Paradox,Lash,Kelvin,Bebop,Lady Geist
5719569,The Sapphire Flame,Vindicta,Infernus,Seven,Lash,Paradox,Mo & Krill,Viscous,Wraith,Warden,McGinnis,Ivy,Shiv
5719573,The Amber Hand,Grey Talon,Wraith,Lady Geist,Haze,Viscous,Vindicta,Lash,Seven,McGinnis,Yamato,Warden,Pocket
5719574,The Sapphire Flame,Vindicta,Infernus,Lash,Haze,Shiv,Warden,Pocket,Grey Talon,McGinnis,Lady Geist,Bebop,Wraith
5719575,The Sapphire Flame,Haze,McGinnis,Kelvin,Viscous,Seven,Abrams,Warden,Bebop,Shiv,Pocket,Vindicta,Wraith
5719578,The Sapphire Flame,Haze,Lash,Shiv,Wraith,Yamato,Grey Talon,McGinnis,Lady Geist,Vindicta,Bebop,Seven,Infernus
5719579,The Amber Hand,Haze,Wraith,Warden,Seven,Abrams,Viscous,Ivy,Vindicta,Dynamo,Bebop,McGinnis,Infernus
5719580,The Amber Hand,Wraith,Bebop,Kelvin,Ivy,Warden,Grey Talon,Lash,Shiv,Pocket,Haze,Seven,Viscous
5719584,The Amber Hand,Lash,Paradox,Seven,Shiv,Ivy,Dynamo,Grey Talon,Vindicta,Abrams,McGinnis,Wraith,Lady Geist
5719585,The Sapphire Flame,Paradox,Lady Geist,Dynamo,Abrams,Viscous,Kelvin,Haze,Infernus,Warden,Wraith,Mo & Krill,Seven
5719586,The Amber Hand,Seven,Warden,Shiv,Wraith,Bebop,Haze,Paradox,Infernus,Dynamo,Grey Talon,Lash,Pocket
5719587,The Amber Hand,Grey Talon,Seven,Wraith,Warden,Pocket,Bebop,Haze,Infernus,Abrams,Kelvin,Vindicta,Paradox
5719588,The Sapphire Flame,Yamato,Vindicta,Kelvin,Warden,Paradox,Pocket,Wraith,Infernus,Mo & Krill,Viscous,Bebop,Haze
5719589,The Amber Hand,Grey Talon,Seven,Vindicta,Haze,Warden,Wraith,Lady Geist,Infernus,Shiv,Abrams,Mo & Krill,Kelvin
5719590,The Amber Hand,Seven,Warden,Dynamo,Vindicta,Pocket,McGinnis,Wraith,Kelvin,Mo & Krill,Infernus,Bebop,Haze
5719594,The Amber Hand,McGinnis,Dynamo,Abrams,Yamato,Seven,Mo & Krill,Vindicta,Pocket,Infernus,Wraith,Viscous,Paradox
5719595,The Amber Hand,Vindicta,Infernus,Seven,Shiv,Grey Talon,Mo & Krill,McGinnis,Haze,Pocket,Wraith,Dynamo,Bebop
5719596,The Sapphire Flame,Mo & Krill,Seven,Dynamo,Vindicta,Bebop,Wraith,Grey Talon,Kelvin,Haze,Infernus,McGinnis,Viscous
5719597,The Sapphire Flame,Ivy,Bebop,Yamato,McGinnis,Viscous,Paradox,Pocket,Seven,Dynamo,Wraith,Infernus,Haze
5719601,The Amber Hand,Vindicta,Mo & Krill,McGinnis,Shiv,Warden,Abrams,Viscous,Wraith,Kelvin,Yamato,Haze,Seven
5719603,The Sapphire Flame,Viscous,Pocket,Haze,McGinnis,Kelvin,Vindicta,Infernus,Lash,Grey Talon,Mo & Krill,Seven,Wraith
5719604,The Sapphire Flame,Pocket,Yamato,Vindicta,Bebop,Warden,Wraith,Paradox,Haze,Seven,Infernus,Ivy,Grey Talon
5719605,The Amber Hand,Shiv,Warden,Yamato,Wraith,Grey Talon,Bebop,Infernus,Seven,Vindicta,Paradox,Haze,Mo & Krill
5719606,The Sapphire Flame,Warden,Wraith,Yamato,Vindicta,Haze,Pocket,Mo & Krill,Lady Geist,Seven,Bebop,McGinnis,Abrams
5719607,The Amber Hand,Haze,Mo & Krill,Viscous,McGinnis,Vindicta,Shiv,Seven,Pocket,Lady Geist,Warden,Grey Talon,Wraith
5719608,The Sapphire Flame,Abrams,Infernus,Vindicta,Grey Talon,McGinnis,Viscous,Wraith,Haze,Seven,Warden,Dynamo,Pocket
5719609,The Amber Hand,Seven,Dynamo,Shiv,Infernus,Haze,Bebop,Grey Talon,Ivy,McGinnis,Warden,Wraith,Vindicta
5719610,The Sapphire Flame,Mo & Krill,Infernus,Bebop,Wraith,Viscous,Lady Geist,Seven,Yamato,Warden,Vindicta,Grey Talon,Haze
5719613,The Amber Hand,Bebop,Vindicta,Wraith,Seven,Shiv,Warden,Grey Talon,Lash,McGinnis,Haze,Viscous,Pocket
5719615,The Sapphire Flame,Yamato,Seven,Mo & Krill,Abrams,Infernus,Kelvin,Haze,Paradox,Lash,McGinnis,Bebop,Warden
5719618,The Amber Hand,Pocket,Paradox,Seven,Bebop,Vindicta,Haze,Ivy,Viscous,Wraith,Yamato,Grey Talon,Infernus
5719619,The Sapphire Flame,Abrams,Bebop,Mo & Krill,Infernus,Lady Geist,Lash,Vindicta,Viscous,Pocket,Wraith,Seven,Warden
5719620,The Sapphire Flame,Paradox,Viscous,Dynamo,Grey Talon,Seven,Lady Geist,Lash,Abrams,Mo & Krill,Haze,Shiv,Yamato
5719623,The Amber Hand,Lash,Infernus,Shiv,Warden,Ivy,Bebop,McGinnis,Haze,Grey Talon,Kelvin,Seven,Dynamo
5719624,The Sapphire Flame,Dynamo,Grey Talon,Mo & Krill,Kelvin,Vindicta,Lash,Shiv,Warden,Pocket,Haze,Wraith,Seven
5719625,The Amber Hand,Wraith,McGinnis,Dynamo,Shiv,Lady Geist,Pocket,Viscous,Bebop,Haze,Infernus,Seven,Abrams
5719626,The Sapphire Flame,McGinnis,Seven,Wraith,Yamato,Vindicta,Dynamo,Warden,Infernus,Bebop,Ivy,Grey Talon,Haze
5719628,The Sapphire Flame,Infernus,Lady Geist,Vindicta,Haze,Pocket,Grey Talon,Lash,Yamato,Paradox,Viscous,Wraith,Seven
5719631,The Sapphire Flame,Kelvin,Abrams,Dynamo,McGinnis,Bebop,Lash,Haze,Vindicta,Ivy,Seven,Wraith,Infernus
5719632,The Amber Hand,Seven,Abrams,Haze,Dynamo,Grey Talon,Lady Geist,Shiv,Ivy,Pocket,Kelvin,Lash,Yamato
5719636,The Sapphire Flame,Paradox,Grey Talon,Kelvin,Mo & Krill,Yamato,Ivy,Vindicta,McGinnis,Abrams,Seven,Infernus,Haze
5719637,The Sapphire Flame,Lady Geist,Wraith,Infernus,Abrams,Pocket,Paradox,McGinnis,Dynamo,Yamato,Seven,Warden,Haze
5719638,The Amber Hand,Dynamo,Pocket,Kelvin,McGinnis,Ivy,Abrams,Vindicta,Seven,Bebop,Shiv,Wraith,Paradox
5719639,The Amber Hand,Seven,Vindicta,Shiv,Grey Talon,Viscous,Mo & Krill,Bebop,Wraith,Infernus,Warden,Lash,Haze
5719645,The Amber Hand,Abrams,McGinnis,Haze,Warden,Seven,Bebop,Kelvin,Pocket,Grey Talon,Yamato,Mo & Krill,Infernus
5719646,The Sapphire Flame,Dynamo,Seven,Wraith,Bebop,Infernus,Vindicta,Haze,Warden,Shiv,Lady Geist,Pocket,McGinnis
5719649,The Sapphire Flame,McGinnis,Warden,Dynamo,Shiv,Ivy,Seven,Grey Talon,Lash,Infernus,Abrams,Wraith,Vindicta
5719650,The Sapphire Flame,Infernus,Seven,Haze,Paradox,Lash,Vindicta,Abrams,Kelvin,Pocket,Viscous,Wraith,Grey Talon
5719651,The Sapphire Flame,Infernus,Warden,Wraith,Shiv,Pocket,Vindicta,Haze,Seven,Grey Talon,Abrams,McGinnis,Dynamo
5719652,The Amber Hand,Seven,Shiv,McGinnis,Lady Geist,Haze,Infernus,Warden,Kelvin,Vindicta,Abrams,Viscous,Lash
5719653,The Sapphire Flame,McGinnis,Vindicta,Abrams,Paradox,Lash,Infernus,Haze,Yamato,Wraith,Bebop,Warden,Seven
5719657,The Amber Hand,Seven,McGinnis,Infernus,Haze,Grey Talon,Pocket,Yamato,Warden,Wraith,Bebop,Vindicta,Paradox
5719660,The Amber Hand,Dynamo,Ivy,Infernus,Warden,Abrams,Kelvin,Vindicta,McGinnis,Bebop,Wraith,Lash,Seven
5719661,The Sapphire Flame,McGinnis,Abrams,Grey Talon,Viscous,Warden,Seven,Shiv,Lady Geist,Infernus,Ivy,Haze,Bebop
5719662,The Amber Hand,Seven,Warden,Bebop,Shiv,Paradox,Dynamo,Viscous,McGinnis,Haze,Grey Talon,Ivy,Wraith
5719663,The Amber Hand,Wraith,Haze,Paradox,Yamato,Lady Geist,Viscous,Seven,Lash,McGinnis,Shiv,Abrams,Vindicta
5719666,The Sapphire Flame,Grey Talon,Dynamo,Vindicta,Ivy,Lash,Yamato,Pocket,Shiv,Seven,Infernus,Warden,Bebop
5719673,The Sapphire Flame,Lady Geist,Pocket,Mo & Krill,Haze,Abrams,Grey Talon,Vindicta,Shiv,McGinnis,Seven,Wraith,Warden
5719676,The Amber Hand,Bebop,Lady Geist,McGinnis,Pocket,Haze,Paradox,Infernus,Wraith,Vindicta,Seven,Grey Talon,Abrams
5719680,The Sapphire Flame,Grey Talon,McGinnis,Haze,Yamato,Infernus,Bebop,Vindicta,Ivy,Warden,Pocket,Seven,Wraith
5719681,The Amber Hand,Infernus,Bebop,Haze,McGinnis,Abrams,Kelvin,Mo & Krill,Dynamo,Wraith,Seven,Grey Talon,Warden
5719685,The Amber Hand,Vindicta,Seven,Dynamo,Haze,Mo & Krill,Paradox,Wraith,Warden,Lash,Infernus,Shiv,Grey Talon
5719689,The Sapphire Flame,Abrams,Kelvin,Mo & Krill,Infernus,Dynamo,Vindicta,Ivy,McGinnis,Seven,Wraith,Bebop,Warden
5719690,The Sapphire Flame,Yamato,Bebop,Abrams,Shiv,Lady Geist,Vindicta,Infernus,Wraith,Lash,Haze,Seven,McGinnis
5719691,The Amber Hand,Kelvin,Seven,Vindicta,Bebop,Grey Talon,Dynamo,Haze,Shiv,Lady Geist,Pocket,Infernus,Wraith
5719693,The Sapphire Flame,Infernus,Warden,Mo & Krill,Dynamo,Seven,Wraith,Pocket,Lady Geist,Ivy,Haze,Grey Talon,Kelvin
5719694,The Sapphire Flame,Haze,Paradox,Seven,Shiv,Bebop,Lady Geist,Ivy,Infernus,Wraith,McGinnis,Pocket,Yamato
5719696,The Amber Hand,Bebop,Vindicta,Wraith,Pocket,Viscous,Dynamo,Haze,Paradox,Seven,McGinnis,Abrams,Yamato
5719698,The Amber Hand,Lady Geist,Paradox,Viscous,Grey Talon,Abrams,Pocket,Shiv,Infernus,Wraith,McGinnis,Vindicta,Haze
5719699,The Sapphire Flame,Lady Geist,Mo & Krill,Seven,Vindicta,McGinnis,Paradox,Warden,Bebop,Wraith,Dynamo,Kelvin,Haze
5719701,The Amber Hand,Viscous,Abrams,Seven,Haze,Wraith,McGinnis,Pocket,Bebop,Vindicta,Grey Talon,Mo & Krill,Yamato
5719702,The Sapphire Flame,Kelvin,Mo & Krill,Wraith,Vindicta,Shiv,Abrams,Bebop,Haze,Paradox,Viscous,McGinnis,Seven
5719704,The Sapphire Flame,McGinnis,Warden,Paradox,Bebop,Seven,Kelvin,Haze,Vindicta,Shiv,Infernus,Yamato,Wraith
5719706,The Sapphire Flame,McGinnis,Lady Geist,Seven,Paradox,Ivy,Vindicta,Abrams,Wraith,Infernus,Haze,Warden,Lash
5719710,The Sapphire Flame,Ivy,Vindicta,Paradox,Kelvin,Seven,Haze,Pocket,Warden,Grey Talon,Bebop,Viscous,Wraith
5719711,The Sapphire Flame,Vindicta,Seven,Wraith,Grey Talon,Abrams,Mo & Krill,Viscous,Shiv,Bebop,Lash,Pocket,Haze
