matchid,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6303868,The Sapphire Flame,Seven,Pocket,Paradox,Dynamo,Abrams,Grey Talon,Warden,Haze,Vindicta,Shiv,Kelvin,Infernus
6303869,The Amber Hand,Lady Geist,Infernus,Wraith,Mo & Krill,Vindicta,Dynamo,Ivy,Grey Talon,Seven,Bebop,Yamato,Haze
6303870,The Sapphire Flame,Grey Talon,Vindicta,Haze,McGinnis,Yamato,Seven,Lady Geist,Pocket,Bebop,Wraith,Infernus,Abrams
6303872,The Sapphire Flame,Haze,Dynamo,Lady Geist,Infernus,Pocket,Yamato,Mo & Krill,Paradox,Grey Talon,McGinnis,Seven,Warden
6303875,The Sapphire Flame,Seven,Viscous,Ivy,Shiv,Wraith,Grey Talon,Paradox,Bebop,Lady Geist,Yamato,Vindicta,Haze
6303878,The Sapphire Flame,Shiv,Wraith,McGinnis,Abrams,Bebop,Haze,Seven,Dynamo,Grey Talon,Viscous,Infernus,Kelvin
6303879,The Amber Hand,Yamato,Kelvin,Warden,Bebop,McGinnis,Seven,Haze,Wraith,Vindicta,Grey Talon,Lady Geist,Paradox
6303880,The Amber Hand,Haze,Seven,Yamato,Grey Talon,Vindicta,Infernus,Abrams,Wraith,Paradox,McGinnis,Lady Geist,Ivy
6303881,The Amber Hand,Paradox,Haze,Seven,Bebop,Pocket,Infernus,Kelvin,Wraith,Abrams,Mo & Krill,Dynamo,Vindicta
6303882,The Sapphire Flame,Infernus,Kelvin,Yamato,Seven,Shiv,Lady Geist,Abrams,Vindicta,Bebop,Pocket,Haze,Warden
6303884,The Sapphire Flame,Bebop,Yamato,Grey Talon,Wraith,Vindicta,Ivy,McGinnis,Seven,Abrams,Shiv,Infernus,Haze
6303885,The Sapphire Flame,Warden,Vindicta,Wraith,Lady Geist,Yamato,Grey Talon,Dynamo,Haze,Bebop,McGinnis,Ivy,Seven
6303886,The Amber Hand,Seven,Dynamo,Yamato,McGinnis,Wraith,Ivy,Paradox,Abrams,Haze,Vindicta,Shiv,Pocket
6303887,The Amber Hand,Yamato,Pocket,Kelvin,Grey Talon,Shiv,Vindicta,Warden,Seven,Infernus,Wraith,Lash,Haze
6303888,The Amber Hand,Grey Talon,Seven,Haze,Abrams,Paradox,Mo & Krill,Vindicta,Viscous,Infernus,Shiv,Lady Geist,Bebop
6303890,The Amber Hand,Seven,Bebop,Lady Geist,Infernus,Dynamo,Grey Talon,McGinnis,Yamato,Haze,Warden,Paradox,Kelvin
6303891,The Amber Hand,Haze,Pocket,Seven,Paradox,McGinnis,Vindicta,Lash,Wraith,Kelvin,Ivy,Infernus,Lady Geist
6303892,The Amber Hand,Abrams,Grey Talon,Seven,Yamato,Vindicta,Wraith,Haze,Infernus,Viscous,Kelvin,Bebop,Paradox
6303893,The Sapphire Flame,McGinnis,Paradox,Haze,Vindicta,Shiv,Pocket,Grey Talon,Seven,Infernus,Abrams,Yamato,Lady Geist
6303894,The Amber Hand,Haze,Vindicta,Dynamo,Lash,Grey Talon,Warden,Mo & Krill,Ivy,McGinnis,Wraith,Seven,Yamato
6303898,The Sapphire Flame,Infernus,Seven,Bebop,Ivy,Abrams,Wraith,Paradox,Viscous,Kelvin,Warden,Pocket,Haze
6303902,The Sapphire Flame,Yamato,Mo & Krill,Kelvin,Grey Talon,Bebop,Lady Geist,Infernus,Wraith,Shiv,Ivy,Haze,Seven
6303903,The Amber Hand,Grey Talon,Mo & Krill,Paradox,Infernus,Bebop,Yamato,Warden,Dynamo,Kelvin,Haze,Vindicta,Seven
6303906,The Sapphire Flame,Wraith,Paradox,Vindicta,Seven,Shiv,McGinnis,Grey Talon,Bebop,Kelvin,Haze,Warden,Infernus
6303909,The Amber Hand,Infernus,Pocket,Seven,Warden,McGinnis,Shiv,Ivy,Wraith,Lash,Vindicta,Haze,Bebop
6303910,The Sapphire Flame,Kelvin,Dynamo,Lady Geist,Lash,Bebop,Shiv,Vindicta,Seven,Haze,Abrams,Infernus,Pocket
6303911,The Amber Hand,Bebop,Abrams,Haze,Viscous,Seven,Grey Talon,Lady Geist,Dynamo,Wraith,Pocket,Vindicta,Infernus
6303912,The Amber Hand,Lash,Wraith,Infernus,Kelvin,Ivy,Bebop,Haze,Pocket,Grey Talon,Vindicta,Yamato,Seven
6303913,The Sapphire Flame,Infernus,Seven,Haze,Pocket,Wraith,Abrams,Grey Talon,Paradox,Kelvin,Warden,Lady Geist,Vindicta
6303914,The Amber Hand,Wraith,McGinnis,Lash,Ivy,Seven,Haze,Infernus,Grey Talon,Abrams,Vindicta,Paradox,Lady Geist
6303915,The Sapphire Flame,Haze,Lady Geist,Infernus,Kelvin,Abrams,Vindicta,Viscous,Grey Talon,Pocket,Bebop,Seven,Wraith
6303917,The Amber Hand,Haze,Seven,Infernus,Lash,Grey Talon,McGinnis,Vindicta,Wraith,Abrams,Bebop,Ivy,Warden
6303919,The Amber Hand,Abrams,Warden,Paradox,Infernus,Vindicta,Haze,Shiv,Bebop,Seven,McGinnis,Yamato,Viscous
6303922,The Amber Hand,Yamato,Wraith,Abrams,Mo & Krill,Lady Geist,Infernus,Bebop,Kelvin,Paradox,Haze,Viscous,Vindicta
6303926,The Sapphire Flame,Pocket,McGinnis,Warden,Yamato,Abrams,Grey Talon,Infernus,Seven,Lady Geist,Ivy,Vindicta,Haze
6303927,The Sapphire Flame,Paradox,Lash,Dynamo,Infernus,Mo & Krill,Warden,Ivy,Lady Geist,Grey Talon,Haze,Wraith,Seven
6303929,The Sapphire Flame,Kelvin,Bebop,Haze,McGinnis,Wraith,Paradox,Lash,Warden,Infernus,Yamato,Seven,Vindicta
6303930,The Sapphire Flame,Dynamo,Wraith,Haze,Warden,Kelvin,McGinnis,Yamato,Seven,Infernus,Lash,Abrams,Ivy
6303933,The Sapphire Flame,Vindicta,Lady Geist,Seven,Grey Talon,Yamato,Haze,Infernus,McGinnis,Mo & Krill,Pocket,Bebop,Wraith
6303934,The Amber Hand,Vindicta,Seven,Lash,Wraith,Shiv,Ivy,Haze,Viscous,Infernus,McGinnis,Grey Talon,Bebop
6303935,The Sapphire Flame,Grey Talon,Haze,Infernus,Vindicta,Shiv,Lady Geist,Ivy,Seven,Warden,McGinnis,Wraith,Pocket
6303936,The Amber Hand,Abrams,Viscous,Bebop,Haze,McGinnis,Paradox,Mo & Krill,Vindicta,Infernus,Yamato,Grey Talon,Seven
6303937,The Sapphire Flame,Haze,Paradox,Viscous,Vindicta,McGinnis,Seven,Wraith,Lady Geist,Ivy,Grey Talon,Mo & Krill,Shiv
6303941,The Amber Hand,Grey Talon,Infernus,Dynamo,Kelvin,McGinnis,Haze,Vindicta,Viscous,Wraith,Shiv,Seven,Warden
6303942,The Sapphire Flame,Viscous,Abrams,Dynamo,Lady Geist,Vindicta,Haze,Lash,Grey Talon,Kelvin,Seven,Infernus,McGinnis
6303944,The Amber Hand,Seven,Vindicta,Paradox,Ivy,Pocket,Dynamo,Mo & Krill,Haze,Infernus,Bebop,Yamato,Abrams
6303945,The Amber Hand,Seven,Pocket,Yamato,Kelvin,Infernus,Lash,Ivy,Lady Geist,Vindicta,Grey Talon,Haze,Mo & Krill
6303947,The Amber Hand,McGinnis,Vindicta,Kelvin,Seven,Bebop,Grey Talon,Dynamo,Abrams,Viscous,Shiv,Lady Geist,Warden
6303949,The Sapphire Flame,Pocket,Vindicta,Haze,Infernus,Lady Geist,Shiv,Wraith,Mo & Krill,Grey Talon,Dynamo,McGinnis,Seven
6303950,The Sapphire Flame,Kelvin,Infernus,McGinnis,Dynamo,Shiv,Lash,Grey Talon,Pocket,Haze,Wraith,Vindicta,Lady Geist
6303951,The Amber Hand,Vindicta,Infernus,Seven,Pocket,Wraith,Bebop,Kelvin,Lash,Warden,Haze,Grey Talon,Yamato
6303952,The Sapphire Flame,Seven,Yamato,Dynamo,Infernus,Pocket,Haze,Bebop,Vindicta,McGinnis,Grey Talon,Lady Geist,Wraith
6303953,The Amber Hand,Ivy,Seven,Mo & Krill,Paradox,Kelvin,Infernus,Vindicta,Abrams,Wraith,Shiv,Lady Geist,Haze
6303956,The Sapphire Flame,Kelvin,McGinnis,Infernus,Vindicta,Lady Geist,Dynamo,Pocket,Seven,Haze,Viscous,Wraith,Grey Talon
6303957,The Sapphire Flame,Wraith,Lash,Vindicta,Kelvin,Haze,Seven,Warden,Abrams,Grey Talon,Infernus,Shiv,Pocket
6303958,The Sapphire Flame,Lady Geist,Dynamo,Abrams,Ivy,Shiv,Vindicta,Bebop,Wraith,Seven,McGinnis,Haze,Pocket
6303960,The Sapphire Flame,Vindicta,Lash,Dynamo,Bebop,Grey Talon,Haze,Seven,Warden,Kelvin,Pocket,Wraith,Infernus
6303970,The Amber Hand,Haze,Wraith,Vindicta,Shiv,Viscous,Bebop,Kelvin,McGinnis,Dynamo,Grey Talon,Abrams,Infernus
6303971,The Sapphire Flame,McGinnis,Infernus,Grey Talon,Shiv,Wraith,Viscous,Seven,Haze,Bebop,Ivy,Vindicta,Warden
6303972,The Sapphire Flame,Wraith,Kelvin,Vindicta,Dynamo,Bebop,Pocket,Seven,Abrams,Lash,Haze,Ivy,Infernus
6303973,The Sapphire Flame,Kelvin,Bebop,Lady Geist,Vindicta,Paradox,Mo & Krill,Viscous,McGinnis,Dynamo,Wraith,Haze,Seven
6303974,The Sapphire Flame,Vindicta,Seven,Yamato,Abrams,Mo & Krill,Wraith,Lady Geist,Grey Talon,Kelvin,Bebop,Haze,Ivy
6303977,The Sapphire Flame,Infernus,Dynamo,Yamato,Abrams,Seven,Wraith,McGinnis,Vindicta,Shiv,Haze,Bebop,Viscous
6303982,The Amber Hand,Grey Talon,McGinnis,Pocket,Wraith,Seven,Paradox,Haze,Lady Geist,Abrams,Vindicta,Bebop,Yamato
6303983,The Amber Hand,McGinnis,Lady Geist,Lash,Infernus,Seven,Bebop,Paradox,Warden,Yamato,Vindicta,Haze,Grey Talon
6303984,The Amber Hand,Warden,Vindicta,Yamato,Abrams,Wraith,Pocket,Seven,Infernus,Haze,Grey Talon,Shiv,Viscous
6303985,The Amber Hand,Infernus,Kelvin,Mo & Krill,Bebop,Wraith,Seven,Lady Geist,Haze,Vindicta,Ivy,Paradox,Yamato
6303986,The Amber Hand,Dynamo,Yamato,Pocket,Wraith,Haze,Grey Talon,Mo & Krill,Vindicta,Lash,Infernus,McGinnis,Seven
6303987,The Sapphire Flame,Abrams,Yamato,Pocket,Bebop,Mo & Krill,Wraith,Shiv,Infernus,Lash,Haze,Vindicta,Seven
6303990,The Amber Hand,Shiv,Bebop,Lady Geist,Haze,McGinnis,Abrams,Yamato,Vindicta,Dynamo,Seven,Wraith,Paradox
6303991,The Sapphire Flame,Abrams,Bebop,Paradox,Dynamo,Pocket,McGinnis,Vindicta,Warden,Seven,Haze,Ivy,Infernus
6303994,The Amber Hand,McGinnis,Dynamo,Vindicta,Grey Talon,Lady Geist,Seven,Infernus,Shiv,Bebop,Paradox,Mo & Krill,Wraith
6303995,The Amber Hand,Wraith,Infernus,Haze,Yamato,Abrams,Vindicta,Seven,Warden,Bebop,McGinnis,Grey Talon,Kelvin
6303996,The Amber Hand,Mo & Krill,Yamato,Ivy,Grey Talon,Kelvin,Seven,Shiv,Bebop,Haze,Wraith,McGinnis,Infernus
6303998,The Amber Hand,Lady Geist,Kelvin,Haze,Infernus,Grey Talon,Ivy,Mo & Krill,Bebop,Abrams,Wraith,Seven,Pocket
6304001,The Sapphire Flame,Grey Talon,Vindicta,Lady Geist,McGinnis,Abrams,Paradox,Wraith,Lash,Infernus,Haze,Seven,Kelvin
6304004,The Amber Hand,Pocket,Bebop,Grey Talon,Wraith,Vindicta,McGinnis,Paradox,Seven,Lash,Yamato,Infernus,Haze
6304006,The Amber Hand,Lady Geist,Bebop,McGinnis,Lash,Abrams,Seven,Infernus,Shiv,Haze,Grey Talon,Viscous,Pocket
6304007,The Amber Hand,Yamato,Viscous,Haze,Seven,McGinnis,Infernus,Wraith,Vindicta,Lady Geist,Grey Talon,Kelvin,Mo & Krill
6304008,The Sapphire Flame,Pocket,Vindicta,Ivy,Viscous,Bebop,Abrams,Haze,Paradox,Seven,Kelvin,Mo & Krill,McGinnis
6304010,The Amber Hand,McGinnis,Mo & Krill,Haze,Pocket,Lady Geist,Vindicta,Paradox,Bebop,Viscous,Grey Talon,Shiv,Abrams
6304011,The Amber Hand,Grey Talon,Mo & Krill,Warden,Seven,Bebop,Infernus,Paradox,Haze,Lash,Wraith,Shiv,Yamato
6304012,The Amber Hand,Haze,Grey Talon,Abrams,Bebop,Lash,Viscous,Wraith,Warden,Infernus,Paradox,Mo & Krill,Ivy
6304013,The Amber Hand,Paradox,Infernus,Abrams,Haze,Bebop,Vindicta,Dynamo,Lash,Wraith,Grey Talon,Shiv,Lady Geist
6304014,The Sapphire Flame,Infernus,Wraith,Pocket,Warden,Kelvin,Yamato,Haze,Mo & Krill,Ivy,Vindicta,Lady Geist,Seven
6304015,The Amber Hand,McGinnis,Infernus,Ivy,Warden,Abrams,Lady Geist,Vindicta,Haze,Grey Talon,Paradox,Seven,Dynamo
6304016,The Sapphire Flame,Lash,McGinnis,Dynamo,Kelvin,Pocket,Seven,Wraith,Paradox,Lady Geist,Warden,Haze,Infernus
6304017,The Sapphire Flame,Haze,Shiv,Lady Geist,Yamato,Paradox,Grey Talon,Pocket,Warden,Bebop,Abrams,Ivy,Seven
6304018,The Sapphire Flame,Abrams,Ivy,McGinnis,Bebop,Haze,Paradox,Infernus,Grey Talon,Vindicta,Seven,Wraith,Viscous
6304019,The Amber Hand,Seven,Vindicta,McGinnis,Wraith,Haze,Paradox,Ivy,Yamato,Infernus,Kelvin,Abrams,Grey Talon
6304020,The Sapphire Flame,Seven,Grey Talon,Shiv,Haze,Wraith,Bebop,Lady Geist,Ivy,Viscous,McGinnis,Vindicta,Infernus
6304021,The Sapphire Flame,Haze,Dynamo,Seven,Vindicta,Bebop,Shiv,Warden,McGinnis,Infernus,Viscous,Wraith,Mo & Krill
6304025,The Sapphire Flame,Grey Talon,Wraith,Pocket,Kelvin,Bebop,Vindicta,Lash,Abrams,Infernus,Mo & Krill,Seven,Haze
6304026,The Sapphire Flame,Shiv,Vindicta,Haze,Bebop,Abrams,Wraith,Warden,McGinnis,Paradox,Dynamo,Lash,Infernus
6304027,The Amber Hand,Haze,Warden,McGinnis,Dynamo,Lady Geist,Seven,Bebop,Abrams,Yamato,Pocket,Ivy,Wraith
6304028,The Sapphire Flame,Ivy,Kelvin,Pocket,Mo & Krill,Vindicta,McGinnis,Haze,Yamato,Wraith,Bebop,Seven,Warden
6304029,The Amber Hand,Lash,Pocket,Bebop,Mo & Krill,Warden,Seven,Haze,Ivy,McGinnis,Infernus,Shiv,Wraith
6304030,The Sapphire Flame,Lash,Viscous,Pocket,Yamato,McGinnis,Bebop,Shiv,Infernus,Vindicta,Grey Talon,Seven,Wraith
6304031,The Sapphire Flame,Vindicta,Lady Geist,Infernus,Wraith,Bebop,Seven,Pocket,Grey Talon,Shiv,Haze,Dynamo,Kelvin
6304032,The Amber Hand,McGinnis,Vindicta,Bebop,Seven,Haze,Infernus,Wraith,Grey Talon,Pocket,Kelvin,Shiv,Mo & Krill
6304033,The Sapphire Flame,Warden,Abrams,Viscous,Vindicta,Pocket,Ivy,Haze,Infernus,McGinnis,Seven,Dynamo,Bebop
6304034,The Amber Hand,Haze,Seven,Paradox,Infernus,Shiv,Abrams,Grey Talon,Vindicta,Ivy,Lady Geist,Wraith,Warden
6304038,The Sapphire Flame,Haze,Yamato,Dynamo,Kelvin,McGinnis,Viscous,Seven,Lady Geist,Lash,Vindicta,Wraith,Infernus
6304039,The Amber Hand,Wraith,Mo & Krill,Pocket,McGinnis,Abrams,Paradox,Warden,Bebop,Seven,Haze,Dynamo,Shiv
6304040,The Amber Hand,Warden,Haze,Abrams,Bebop,Infernus,Kelvin,Seven,Dynamo,Lash,Viscous,Mo & Krill,Pocket
6304043,The Sapphire Flame,Vindicta,Warden,Shiv,Mo & Krill,Haze,Pocket,Dynamo,Abrams,Seven,Infernus,Ivy,McGinnis
6304044,The Sapphire Flame,Abrams,Vindicta,Wraith,Haze,Infernus,Viscous,Ivy,Dynamo,Mo & Krill,Lady Geist,Paradox,Seven
6304047,The Amber Hand,Shiv,Wraith,Haze,Seven,McGinnis,Vindicta,Dynamo,Grey Talon,Yamato,Warden,Infernus,Abrams
6304048,The Amber Hand,Viscous,Seven,Grey Talon,Yamato,Infernus,Pocket,Warden,Haze,Vindicta,Wraith,Bebop,Mo & Krill
6304049,The Amber Hand,Seven,Ivy,Lady Geist,Shiv,Kelvin,Haze,Infernus,Grey Talon,Wraith,Mo & Krill,Vindicta,Viscous
6304050,The Amber Hand,Ivy,Seven,Grey Talon,Shiv,Haze,Wraith,Bebop,Lady Geist,Paradox,McGinnis,Pocket,Infernus
6304051,The Sapphire Flame,Haze,Paradox,Lash,Shiv,Seven,Yamato,Vindicta,Grey Talon,Mo & Krill,Infernus,Dynamo,Wraith
6304052,The Sapphire Flame,Pocket,Yamato,Vindicta,McGinnis,Warden,Bebop,Paradox,Seven,Grey Talon,Mo & Krill,Infernus,Haze
6304054,The Amber Hand,McGinnis,Mo & Krill,Infernus,Lash,Vindicta,Dynamo,Paradox,Pocket,Kelvin,Seven,Ivy,Abrams
6304059,The Amber Hand,Warden,Mo & Krill,Seven,Abrams,Yamato,Infernus,Wraith,Bebop,Shiv,Haze,McGinnis,Lady Geist
6304064,The Sapphire Flame,Grey Talon,Kelvin,Lady Geist,McGinnis,Dynamo,Seven,Yamato,Vindicta,Ivy,Paradox,Haze,Mo & Krill
6304065,The Sapphire Flame,McGinnis,Paradox,Bebop,Infernus,Warden,Wraith,Abrams,Pocket,Shiv,Yamato,Lady Geist,Seven
6304066,The Amber Hand,Yamato,Paradox,Wraith,Mo & Krill,Warden,Seven,Shiv,Abrams,Vindicta,Bebop,Haze,Viscous
6304067,The Amber Hand,Lady Geist,Paradox,Shiv,McGinnis,Vindicta,Abrams,Kelvin,Seven,Bebop,Warden,Dynamo,Pocket
6304068,The Sapphire Flame,Infernus,Viscous,Vindicta,Kelvin,Shiv,Wraith,Abrams,Lady Geist,Paradox,McGinnis,Seven,Pocket
6304070,The Amber Hand,Vindicta,Seven,Haze,Wraith,Grey Talon,Yamato,Dynamo,McGinnis,Shiv,Ivy,Lady Geist,Lash
6304071,The Amber Hand,Infernus,Kelvin,Seven,Vindicta,Haze,Lash,Grey Talon,Warden,Pocket,Wraith,Shiv,Bebop
6304072,The Amber Hand,McGinnis,Paradox,Infernus,Mo & Krill,Vindicta,Wraith,Bebop,Kelvin,Lady Geist,Viscous,Warden,Seven
6304073,The Amber Hand,Pocket,Shiv,Wraith,Bebop,Lash,Ivy,Vindicta,Paradox,McGinnis,Seven,Grey Talon,Haze
6304074,The Amber Hand,Vindicta,McGinnis,Abrams,Bebop,Infernus,Haze,Shiv,Dynamo,Warden,Grey Talon,Paradox,Mo & Krill
6304080,The Amber Hand,Infernus,Pocket,Haze,Seven,Lash,McGinnis,Warden,Grey Talon,Vindicta,Abrams,Mo & Krill,Bebop
6304082,The Sapphire Flame,Vindicta,Grey Talon,Infernus,Warden,Haze,Pocket,McGinnis,Shiv,Bebop,Kelvin,Seven,Wraith
6304084,The Sapphire Flame,Paradox,Abrams,Wraith,Grey Talon,Yamato,Vindicta,Seven,Haze,Pocket,Dynamo,Ivy,Lady Geist
6304087,The Amber Hand,Kelvin,Seven,Wraith,Infernus,Abrams,Shiv,Warden,Lady Geist,Mo & Krill,Paradox,Bebop,Haze
6304088,The Sapphire Flame,Lady Geist,Bebop,Haze,Dynamo,Vindicta,Warden,Yamato,Ivy,Seven,Infernus,Wraith,Pocket
6304089,The Sapphire Flame,Abrams,McGinnis,Mo & Krill,Vindicta,Wraith,Grey Talon,Yamato,Bebop,Haze,Infernus,Lady Geist,Seven
6304090,The Amber Hand,McGinnis,Vindicta,Seven,Grey Talon,Warden,Wraith,Lady Geist,Lash,Bebop,Dynamo,Haze,Pocket
6304091,The Amber Hand,Kelvin,McGinnis,Infernus,Bebop,Dynamo,Warden,Seven,Abrams,Haze,Vindicta,Ivy,Paradox
6304093,The Sapphire Flame,Viscous,Bebop,Vindicta,Lash,Warden,Lady Geist,Yamato,Wraith,Seven,Paradox,Infernus,Ivy
6304094,The Sapphire Flame,Infernus,Haze,Kelvin,Paradox,Lash,Vindicta,Wraith,Seven,Bebop,Warden,McGinnis,Yamato
6304095,The Sapphire Flame,Wraith,Grey Talon,Paradox,Abrams,Seven,Haze,Warden,Bebop,Infernus,Yamato,Vindicta,McGinnis
6304096,The Sapphire Flame,Vindicta,Infernus,Grey Talon,Shiv,Viscous,Bebop,Lash,Wraith,Pocket,Haze,Seven,Mo & Krill
6304097,The Amber Hand,Lash,Ivy,Bebop,Vindicta,Abrams,Infernus,Wraith,Kelvin,Haze,Pocket,Seven,Mo & Krill
6304098,The Amber Hand,Paradox,Mo & Krill,Haze,Seven,Vindicta,Bebop,Shiv,Wraith,Abrams,Grey Talon,Infernus,Kelvin
6304099,The Amber Hand,Wraith,Kelvin,Viscous,Abrams,Infernus,Dynamo,McGinnis,Paradox,Vindicta,Seven,Shiv,Haze
6304100,The Sapphire Flame,Abrams,Bebop,Dynamo,Infernus,Viscous,Grey Talon,Vindicta,Kelvin,Wraith,Lady Geist,Seven,Haze
6304101,The Sapphire Flame,Abrams,Dynamo,Vindicta,Infernus,Wraith,Grey Talon,Seven,Paradox,Haze,McGinnis,Shiv,Pocket
6304102,The Amber Hand,Warden,Grey Talon,McGinnis,Vindicta,Kelvin,Seven,Infernus,Lady Geist,Ivy,Wraith,Haze,Abrams
6304103,The Amber Hand,Wraith,Mo & Krill,Seven,McGinnis,Ivy,Paradox,Abrams,Dynamo,Kelvin,Bebop,Grey Talon,Infernus
6304111,The Sapphire Flame,Grey Talon,Mo & Krill,Vindicta,Bebop,Shiv,Haze,Kelvin,Wraith,Seven,Infernus,Abrams,McGinnis
6304112,The Sapphire Flame,Warden,Paradox,Grey Talon,Haze,Bebop,Dynamo,Seven,Lady Geist,Shiv,Vindicta,Yamato,Wraith
6304113,The Amber Hand,Abrams,Haze,Ivy,Wraith,Dynamo,Vindicta,Pocket,Viscous,Bebop,Grey Talon,McGinnis,Seven
6304114,The Sapphire Flame,Vindicta,Warden,Seven,Bebop,Haze,Abrams,Infernus,Wraith,Dynamo,Grey Talon,Kelvin,Lady Geist
6304115,The Sapphire Flame,Vindicta,Warden,Yamato,Dynamo,Infernus,Abrams,Haze,Paradox,Lash,Wraith,Seven,Lady Geist
6304118,The Amber Hand,Seven,Yamato,McGinnis,Infernus,Mo & Krill,Bebop,Paradox,Warden,Lash,Vindicta,Haze,Wraith
6304120,The Amber Hand,Paradox,Seven,Bebop,McGinnis,Abrams,Infernus,Wraith,Vindicta,Kelvin,Mo & Krill,Haze,Pocket
6304122,The Amber Hand,Shiv,Haze,Mo & Krill,Vindicta,Bebop,Seven,Warden,Infernus,Wraith,McGinnis,Viscous,Abrams
6304124,The Sapphire Flame,Kelvin,Seven,Wraith,Dynamo,Grey Talon,Abrams,Ivy,Warden,Haze,Bebop,Viscous,Infernus
6304128,The Sapphire Flame,Vindicta,Abrams,Wraith,Lady Geist,Haze,Infernus,Bebop,Ivy,Mo & Krill,Lash,Pocket,Seven
6304129,The Sapphire Flame,Abrams,Infernus,Bebop,Vindicta,Pocket,Haze,Wraith,Lash,Seven,Yamato,Shiv,McGinnis
6304131,The Amber Hand,McGinnis,Kelvin,Viscous,Seven,Yamato,Paradox,Shiv,Abrams,Vindicta,Mo & Krill,Lash,Infernus
6304134,The Sapphire Flame,Pocket,Abrams,Wraith,Vindicta,Warden,Shiv,Seven,Lady Geist,Haze,Bebop,Paradox,Viscous
6304135,The Amber Hand,Grey Talon,Bebop,Vindicta,Wraith,Lady Geist,Haze,Ivy,McGinnis,Seven,Dynamo,Pocket,Warden
6304137,The Amber Hand,Dynamo,Yamato,Haze,Wraith,Kelvin,Infernus,Abrams,Bebop,Vindicta,Grey Talon,Warden,Paradox
6304138,The Amber Hand,Bebop,Paradox,Kelvin,Wraith,McGinnis,Haze,Lady Geist,Vindicta,Shiv,Seven,Infernus,Yamato
6304139,The Amber Hand,Seven,Pocket,Ivy,Paradox,Shiv,Haze,Bebop,Vindicta,Wraith,Abrams,Dynamo,Grey Talon
6304140,The Amber Hand,Pocket,Wraith,Seven,Shiv,Viscous,McGinnis,Bebop,Haze,Yamato,Grey Talon,Vindicta,Infernus
6304141,The Sapphire Flame,Bebop,Seven,Wraith,Paradox,Infernus,Viscous,Mo & Krill,Dynamo,Abrams,Pocket,Shiv,Haze
6304142,The Amber Hand,Grey Talon,McGinnis,Lash,Wraith,Seven,Yamato,Infernus,Shiv,Haze,Bebop,Paradox,Kelvin
6304143,The Sapphire Flame,Vindicta,Wraith,Viscous,Lash,Warden,Bebop,Abrams,Haze,Seven,Lady Geist,Infernus,Pocket
6304144,The Sapphire Flame,Vindicta,McGinnis,Lash,Bebop,Abrams,Viscous,Wraith,Haze,Warden,Yamato,Pocket,Infernus
6304145,The Amber Hand,Infernus,Abrams,Bebop,Ivy,Seven,Haze,Wraith,Lady Geist,Mo & Krill,Grey Talon,Vindicta,Viscous
6304146,The Amber Hand,Vindicta,Seven,Wraith,Grey Talon,Viscous,Dynamo,Infernus,Shiv,Yamato,Kelvin,Haze,Lady Geist
6304147,The Sapphire Flame,Dynamo,Pocket,Seven,Wraith,Paradox,Yamato,Haze,Kelvin,Abrams,Bebop,Vindicta,Lady Geist
6304149,The Amber Hand,Infernus,Lash,Seven,Paradox,Lady Geist,Pocket,Kelvin,Ivy,Haze,Vindicta,Dynamo,Wraith
6304150,The Sapphire Flame,Viscous,Infernus,Abrams,Grey Talon,Bebop,Lash,Haze,Shiv,Kelvin,McGinnis,Seven,Vindicta
6304151,The Amber Hand,Paradox,Wraith,Abrams,Infernus,Lady Geist,McGinnis,Lash,Vindicta,Seven,Pocket,Bebop,Grey Talon
6304152,The Amber Hand,McGinnis,Bebop,Haze,Yamato,Infernus,Pocket,Seven,Grey Talon,Wraith,Vindicta,Kelvin,Lady Geist
6304153,The Amber Hand,Lash,Seven,Lady Geist,Grey Talon,Ivy,Viscous,Yamato,McGinnis,Haze,Vindicta,Infernus,Shiv
6304154,The Amber Hand,Wraith,Seven,Viscous,Shiv,Vindicta,Lash,Abrams,Warden,Infernus,Lady Geist,Bebop,Haze
6304155,The Amber Hand,Dynamo,Warden,Seven,Lady Geist,McGinnis,Infernus,Haze,Bebop,Abrams,Grey Talon,Yamato,Wraith
6304160,The Amber Hand,Vindicta,Pocket,Bebop,Viscous,Ivy,Haze,McGinnis,Infernus,Lady Geist,Paradox,Seven,Yamato
6304162,The Amber Hand,Kelvin,Lash,Pocket,Dynamo,Wraith,Yamato,Bebop,Grey Talon,Warden,Haze,Infernus,Vindicta
6304168,The Sapphire Flame,Infernus,Grey Talon,Bebop,Paradox,Wraith,Seven,Vindicta,McGinnis,Viscous,Pocket,Abrams,Haze
6304169,The Amber Hand,Infernus,Wraith,McGinnis,Haze,Vindicta,Seven,Grey Talon,Bebop,Abrams,Kelvin,Lady Geist,Dynamo
6304170,The Amber Hand,Seven,Bebop,Grey Talon,Kelvin,Haze,Lady Geist,Infernus,Wraith,Dynamo,Pocket,Vindicta,Shiv
6304171,The Amber Hand,Infernus,Mo & Krill,Grey Talon,Warden,McGinnis,Haze,Pocket,Paradox,Abrams,Vindicta,Wraith,Seven
6304172,The Sapphire Flame,Kelvin,Infernus,Warden,Bebop,Vindicta,Grey Talon,Pocket,Seven,McGinnis,Haze,Mo & Krill,Wraith
