matchid,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6326864,The Amber Hand,Yamato,Dynamo,Vindicta,Haze,Lady Geist,Pocket,Wraith,Bebop,Mo & Krill,Kelvin,Infernus,Shiv
6326865,The Amber Hand,Viscous,Warden,Vindicta,Lash,Seven,Wraith,Dynamo,Bebop,Grey Talon,McGinnis,Infernus,Haze
6326866,The Sapphire Flame,Paradox,Vindicta,Lash,McGinnis,Warden,Infernus,Seven,Kelvin,Pocket,Bebop,Yamato,Haze
6326867,The Sapphire Flame,Haze,Mo & Krill,Vindicta,Dynamo,Abrams,Grey Talon,Wraith,McGinnis,Bebop,Seven,Shiv,Lash
6326868,The Amber Hand,McGinnis,Viscous,Kelvin,Grey Talon,Haze,Infernus,Seven,Abrams,Wraith,Vindicta,Bebop,Shiv
6326871,The Amber Hand,Infernus,McGinnis,Dynamo,Vindicta,Yamato,Lady Geist,Grey Talon,Kelvin,Pocket,Seven,Haze,Ivy
6326874,The Amber Hand,Haze,Bebop,Dynamo,Ivy,Grey Talon,Vindicta,Warden,Viscous,Paradox,Seven,Infernus,McGinnis
6326877,The Amber Hand,Vindicta,Bebop,Wraith,Dynamo,Seven,Haze,McGinnis,Grey Talon,Yamato,Paradox,Lady Geist,Infernus
6326878,The Sapphire Flame,Viscous,Haze,Vindicta,Ivy,Warden,Bebop,Wraith,Abrams,Dynamo,Grey Talon,Kelvin,Seven
6326881,The Sapphire Flame,Wraith,Shiv,Infernus,Seven,Paradox,Haze,Vindicta,Abrams,McGinnis,Dynamo,Bebop,Grey Talon
6326882,The Amber Hand,McGinnis,Grey Talon,Paradox,Pocket,Warden,Haze,Wraith,Kelvin,Infernus,Vindicta,Seven,Dynamo
6326885,The Sapphire Flame,Kelvin,Bebop,Vindicta,McGinnis,Pocket,Ivy,Infernus,Shiv,Seven,Wraith,Haze,Mo & Krill
6326886,The Sapphire Flame,Haze,Infernus,Wraith,Paradox,Bebop,McGinnis,Mo & Krill,Abrams,Seven,Yamato,Grey Talon,Pocket
6326895,The Sapphire Flame,Warden,Grey Talon,Bebop,Vindicta,Paradox,Ivy,Infernus,Seven,McGinnis,Yamato,Haze,Shiv
6326896,The Amber Hand,Abrams,McGinnis,Seven,Bebop,Grey Talon,Haze,Viscous,Warden,Lady Geist,Paradox,Dynamo,Pocket
6326899,The Sapphire Flame,Haze,Infernus,Vindicta,Grey Talon,Paradox,Wraith,Seven,Mo & Krill,Lash,McGinnis,Kelvin,Dynamo
6326900,The Amber Hand,Lash,Haze,Lady Geist,Vindicta,Warden,Bebop,Seven,Wraith,McGinnis,Dynamo,Shiv,Grey Talon
6326901,The Sapphire Flame,Infernus,Paradox,Vindicta,Lady Geist,Abrams,Yamato,Mo & Krill,Shiv,Kelvin,Haze,Grey Talon,Seven
6326902,The Amber Hand,Yamato,Bebop,Viscous,Haze,Mo & Krill,Infernus,Abrams,Paradox,Vindicta,Dynamo,Lady Geist,Shiv
6326903,The Sapphire Flame,Viscous,McGinnis,Yamato,Vindicta,Paradox,Infernus,Pocket,Lash,Wraith,Haze,Shiv,Ivy
6326904,The Amber Hand,Viscous,Lash,Haze,Wraith,Abrams,McGinnis,Warden,Seven,Lady Geist,Pocket,Bebop,Mo & Krill
6326908,The Sapphire Flame,Vindicta,Mo & Krill,Infernus,Yamato,Bebop,Abrams,McGinnis,Viscous,Warden,Lash,Seven,Haze
6326910,The Amber Hand,McGinnis,Grey Talon,Lady Geist,Haze,Vindicta,Infernus,Bebop,Seven,Abrams,Wraith,Lash,Paradox
6326911,The Sapphire Flame,Paradox,Yamato,Bebop,Mo & Krill,Kelvin,Lash,Shiv,Ivy,Haze,Seven,Infernus,Lady Geist
6326915,The Sapphire Flame,Haze,McGinnis,Bebop,Vindicta,Seven,Yamato,Abrams,Grey Talon,Warden,Infernus,Lady Geist,Wraith
6326916,The Sapphire Flame,Bebop,Seven,Shiv,Infernus,Wraith,Warden,Vindicta,Viscous,Lady Geist,Haze,Ivy,Pocket
6326917,The Amber Hand,Warden,Mo & Krill,Haze,Seven,Wraith,McGinnis,Dynamo,Ivy,Vindicta,Pocket,Kelvin,Lash
6326921,The Sapphire Flame,Kelvin,Wraith,Vindicta,Infernus,Grey Talon,Ivy,Lady Geist,Viscous,Abrams,Haze,Seven,McGinnis
6326922,The Sapphire Flame,Wraith,Bebop,Abrams,Viscous,Warden,Shiv,Grey Talon,Vindicta,Kelvin,Seven,Haze,Infernus
6326931,The Amber Hand,Infernus,Warden,Ivy,Dynamo,Viscous,Mo & Krill,Wraith,Abrams,Seven,Lash,Vindicta,McGinnis
6326938,The Amber Hand,Ivy,Lady Geist,Yamato,Seven,Vindicta,Lash,McGinnis,Wraith,Kelvin,Paradox,Grey Talon,Dynamo
6326939,The Amber Hand,Yamato,Bebop,Lash,McGinnis,Lady Geist,Infernus,Seven,Wraith,Vindicta,Haze,Grey Talon,Ivy
6326942,The Sapphire Flame,Vindicta,Kelvin,Haze,Lash,Seven,Bebop,Wraith,Infernus,Dynamo,Lady Geist,Abrams,Pocket
6326944,The Amber Hand,McGinnis,Lash,Warden,Haze,Kelvin,Infernus,Vindicta,Paradox,Wraith,Ivy,Bebop,Grey Talon
6326945,The Sapphire Flame,Wraith,Seven,Infernus,Paradox,Vindicta,Dynamo,Haze,Pocket,McGinnis,Kelvin,Ivy,Yamato
6326946,The Sapphire Flame,Infernus,Mo & Krill,Lady Geist,Seven,Dynamo,Shiv,Haze,Wraith,McGinnis,Kelvin,Ivy,Vindicta
6326948,The Sapphire Flame,Infernus,Lady Geist,Dynamo,Abrams,Pocket,Shiv,Wraith,Haze,Seven,Viscous,McGinnis,Vindicta
6326952,The Sapphire Flame,Yamato,Abrams,Wraith,Infernus,Paradox,Shiv,Haze,Vindicta,Pocket,Seven,Ivy,Lady Geist
6326953,The Amber Hand,Dynamo,Kelvin,Abrams,Lady Geist,Pocket,Grey Talon,Seven,Vindicta,Ivy,Paradox,Wraith,McGinnis
6326954,The Amber Hand,Grey Talon,Shiv,Yamato,Wraith,Bebop,Kelvin,McGinnis,Seven,Haze,Paradox,Lash,Infernus
6326955,The Sapphire Flame,Vindicta,Wraith,Viscous,Bebop,Yamato,Haze,Seven,Lash,Lady Geist,Mo & Krill,Warden,Infernus
6326956,The Sapphire Flame,Wraith,Haze,Warden,McGinnis,Paradox,Bebop,Seven,Ivy,Infernus,Abrams,Shiv,Vindicta
6326957,The Sapphire Flame,Wraith,Vindicta,Haze,Lash,Lady Geist,Bebop,Grey Talon,Infernus,McGinnis,Dynamo,Seven,Abrams
6326959,The Sapphire Flame,Wraith,Shiv,Grey Talon,Bebop,Haze,Vindicta,Paradox,Seven,Abrams,Lady Geist,Infernus,Warden
6326961,The Sapphire Flame,Dynamo,Ivy,Abrams,Haze,Infernus,Shiv,Lady Geist,McGinnis,Paradox,Vindicta,Bebop,Lash
6326963,The Sapphire Flame,Infernus,Mo & Krill,Abrams,Pocket,Haze,Viscous,Dynamo,Wraith,Lash,Lady Geist,Seven,Kelvin
6326965,The Sapphire Flame,Vindicta,Warden,Paradox,Lady Geist,Haze,Yamato,Infernus,McGinnis,Wraith,Bebop,Kelvin,Pocket
6326966,The Amber Hand,Viscous,Lash,Pocket,Shiv,Yamato,Infernus,Seven,Haze,Paradox,Warden,Wraith,Vindicta
6326967,The Sapphire Flame,Vindicta,Haze,McGinnis,Seven,Bebop,Grey Talon,Wraith,Yamato,Kelvin,Abrams,Shiv,Infernus
6326968,The Sapphire Flame,Bebop,Paradox,Seven,Infernus,Vindicta,Lady Geist,Kelvin,Warden,Wraith,Viscous,Dynamo,Haze
6326969,The Sapphire Flame,Kelvin,McGinnis,Abrams,Lady Geist,Haze,Infernus,Bebop,Seven,Grey Talon,Wraith,Yamato,Shiv
6326972,The Sapphire Flame,Wraith,Paradox,Seven,Dynamo,Shiv,Grey Talon,Mo & Krill,Infernus,Pocket,McGinnis,Bebop,Haze
6326973,The Sapphire Flame,Wraith,Grey Talon,Pocket,Vindicta,Dynamo,Seven,Mo & Krill,Infernus,Abrams,Ivy,Bebop,Yamato
6326974,The Amber Hand,Abrams,McGinnis,Haze,Kelvin,Vindicta,Yamato,Wraith,Lady Geist,Viscous,Grey Talon,Seven,Infernus
6326975,The Amber Hand,Pocket,Seven,Infernus,Bebop,Haze,Vindicta,Wraith,Grey Talon,Lash,Shiv,McGinnis,Yamato
6326976,The Amber Hand,Vindicta,Seven,Yamato,Abrams,Ivy,Wraith,Kelvin,Grey Talon,McGinnis,Lady Geist,Infernus,Haze
6326978,The Sapphire Flame,Seven,Infernus,Grey Talon,Vindicta,Lady Geist,Shiv,Bebop,Dynamo,Abrams,Ivy,Haze,Kelvin
6326979,The Amber Hand,Seven,Paradox,Viscous,Pocket,Dynamo,Vindicta,Wraith,Grey Talon,Ivy,Bebop,Lady Geist,McGinnis
6326980,The Amber Hand,Ivy,Seven,Infernus,Bebop,Haze,Pocket,Shiv,Lash,Abrams,Grey Talon,Dynamo,Vindicta
6326981,The Sapphire Flame,Infernus,Mo & Krill,Haze,Ivy,Vindicta,Pocket,Grey Talon,Bebop,Seven,Kelvin,Wraith,Shiv
6326982,The Sapphire Flame,Haze,Infernus,McGinnis,Wraith,Grey Talon,Shiv,Seven,Paradox,Dynamo,Warden,Bebop,Abrams
6326983,The Amber Hand,Warden,Haze,Lady Geist,Viscous,Grey Talon,Bebop,Abrams,Wraith,McGinnis,Kelvin,Paradox,Pocket
6326985,The Amber Hand,Paradox,Bebop,Seven,Mo & Krill,Lash,Infernus,Shiv,Grey Talon,Yamato,Wraith,Lady Geist,Warden
6326986,The Sapphire Flame,Paradox,Dynamo,Viscous,Abrams,Haze,Wraith,Seven,Warden,Yamato,Mo & Krill,Grey Talon,Lady Geist
6326987,The Sapphire Flame,Grey Talon,McGinnis,Mo & Krill,Lady Geist,Kelvin,Wraith,Haze,Paradox,Seven,Infernus,Vindicta,Bebop
6326988,The Amber Hand,Yamato,Seven,Abrams,Haze,Wraith,Infernus,Lady Geist,Lash,Warden,Dynamo,Bebop,Vindicta
6326989,The Sapphire Flame,Seven,Shiv,Haze,Warden,Ivy,Infernus,McGinnis,Bebop,Vindicta,Lady Geist,Mo & Krill,Wraith
6326990,The Amber Hand,McGinnis,Vindicta,Shiv,Seven,Paradox,Wraith,Haze,Pocket,Dynamo,Lash,Abrams,Ivy
6326991,The Amber Hand,Lady Geist,Grey Talon,Haze,Mo & Krill,Dynamo,Infernus,Shiv,Vindicta,Yamato,McGinnis,Seven,Abrams
6326992,The Amber Hand,Lady Geist,Lash,Vindicta,Ivy,Warden,Grey Talon,Abrams,Wraith,Viscous,Seven,Bebop,McGinnis
6326993,The Sapphire Flame,Bebop,Lady Geist,Dynamo,Grey Talon,Infernus,Wraith,Seven,Warden,Vindicta,Haze,Shiv,Abrams
6326994,The Sapphire Flame,Abrams,McGinnis,Paradox,Kelvin,Haze,Bebop,Wraith,Seven,Grey Talon,Infernus,Vindicta,Dynamo
6326995,The Amber Hand,Abrams,Lash,Mo & Krill,Seven,Viscous,Wraith,Lady Geist,Bebop,Vindicta,Grey Talon,Infernus,Haze
6326996,The Amber Hand,Paradox,Yamato,Dynamo,Lash,Warden,Wraith,Pocket,Bebop,Infernus,Seven,Mo & Krill,Abrams
6327000,The Sapphire Flame,Seven,Infernus,Bebop,Haze,Lash,Pocket,Vindicta,Mo & Krill,Warden,Lady Geist,McGinnis,Wraith
6327001,The Amber Hand,Seven,Haze,Pocket,Yamato,Infernus,Bebop,Abrams,Lash,Grey Talon,Shiv,Vindicta,Dynamo
6327002,The Sapphire Flame,Shiv,Seven,Infernus,Abrams,McGinnis,Viscous,Lady Geist,Warden,Paradox,Wraith,Haze,Pocket
6327003,The Sapphire Flame,Vindicta,Lash,Abrams,Infernus,Pocket,Warden,Paradox,Lady Geist,Mo & Krill,Wraith,Kelvin,Ivy
6327005,The Sapphire Flame,Lady Geist,Infernus,McGinnis,Haze,Kelvin,Yamato,Shiv,Pocket,Seven,Bebop,Mo & Krill,Abrams
6327010,The Amber Hand,Ivy,Vindicta,Paradox,Abrams,Wraith,Seven,Infernus,Kelvin,Lady Geist,Yamato,Haze,Viscous
6327011,The Sapphire Flame,Kelvin,McGinnis,Dynamo,Viscous,Haze,Abrams,Bebop,Vindicta,Grey Talon,Lady Geist,Warden,Infernus
6327012,The Amber Hand,Kelvin,Seven,Abrams,Pocket,Mo & Krill,Lash,Warden,Haze,Grey Talon,Yamato,Bebop,Wraith
6327018,The Sapphire Flame,Seven,Lash,Viscous,Ivy,Vindicta,Grey Talon,Shiv,Kelvin,Haze,Wraith,McGinnis,Infernus
6327020,The Sapphire Flame,Bebop,Haze,Wraith,Seven,Grey Talon,Shiv,Viscous,Pocket,Vindicta,Yamato,Abrams,Infernus
6327021,The Amber Hand,Warden,Paradox,Haze,Pocket,Viscous,Infernus,McGinnis,Lash,Grey Talon,Ivy,Seven,Lady Geist
6327022,The Sapphire Flame,Haze,Dynamo,Wraith,Lash,Bebop,Pocket,Kelvin,Viscous,Abrams,Infernus,Seven,Ivy
6327023,The Amber Hand,Haze,Infernus,Yamato,Lady Geist,Vindicta,Wraith,Seven,Bebop,Dynamo,Lash,Grey Talon,McGinnis
6327024,The Amber Hand,Grey Talon,Bebop,Wraith,McGinnis,Haze,Pocket,Seven,Infernus,Abrams,Lady Geist,Yamato,Vindicta
6327025,The Amber Hand,Lady Geist,McGinnis,Wraith,Yamato,Seven,Infernus,Dynamo,Shiv,Warden,Bebop,Haze,Abrams
6327027,The Amber Hand,Dynamo,Lash,Seven,Lady Geist,Paradox,Mo & Krill,Infernus,Pocket,Viscous,Wraith,Haze,Ivy
6327030,The Amber Hand,Haze,Lady Geist,Vindicta,Bebop,Kelvin,Dynamo,Lash,Paradox,Warden,Seven,Ivy,McGinnis
6327031,The Amber Hand,Paradox,Haze,Vindicta,Grey Talon,Yamato,Lash,Abrams,Lady Geist,Mo & Krill,Seven,Kelvin,Dynamo
6327034,The Amber Hand,Infernus,Grey Talon,Shiv,Wraith,Yamato,Pocket,Seven,Dynamo,Haze,Bebop,Vindicta,Lash
6327037,The Amber Hand,Ivy,Infernus,Warden,Grey Talon,Abrams,Seven,Lash,Wraith,Pocket,Vindicta,Dynamo,Yamato
6327039,The Sapphire Flame,McGinnis,Lash,Pocket,Warden,Lady Geist,Abrams,Haze,Shiv,Infernus,Vindicta,Seven,Wraith
6327040,The Sapphire Flame,Wraith,Lash,Abrams,Lady Geist,Infernus,Bebop,Paradox,Kelvin,Haze,Pocket,Seven,Yamato
6327042,The Sapphire Flame,Bebop,Vindicta,Haze,Dynamo,Pocket,Kelvin,Shiv,Lady Geist,Ivy,Abrams,Seven,Viscous
6327043,The Amber Hand,Lady Geist,Wraith,Yamato,Seven,Haze,Mo & Krill,Grey Talon,Bebop,McGinnis,Shiv,Abrams,Ivy
6327044,The Sapphire Flame,Lady Geist,Wraith,Lash,Haze,Pocket,Vindicta,Grey Talon,Seven,Infernus,Paradox,Bebop,Shiv
6327045,The Amber Hand,Wraith,Grey Talon,Mo & Krill,Seven,Vindicta,McGinnis,Ivy,Warden,Infernus,Viscous,Dynamo,Bebop
6327046,The Sapphire Flame,Vindicta,Dynamo,Bebop,Grey Talon,Mo & Krill,McGinnis,Haze,Pocket,Lady Geist,Viscous,Infernus,Abrams
6327047,The Sapphire Flame,Infernus,Seven,Haze,McGinnis,Lady Geist,Pocket,Ivy,Viscous,Yamato,Wraith,Vindicta,Grey Talon
6327048,The Sapphire Flame,Paradox,Bebop,Infernus,Ivy,Dynamo,Vindicta,Haze,Lady Geist,Wraith,Yamato,Seven,McGinnis
6327052,The Amber Hand,Lash,Haze,Lady Geist,Grey Talon,Infernus,Bebop,Viscous,Pocket,Kelvin,Wraith,Seven,Shiv
6327053,The Sapphire Flame,Paradox,Kelvin,Shiv,Viscous,Vindicta,Seven,Pocket,Warden,Wraith,Lash,Grey Talon,Infernus
6327054,The Sapphire Flame,Yamato,Grey Talon,Bebop,Mo & Krill,Warden,Pocket,Vindicta,Abrams,Lady Geist,Haze,Paradox,Infernus
6327055,The Sapphire Flame,Lady Geist,Grey Talon,Bebop,Vindicta,Seven,Ivy,Warden,Infernus,Wraith,Haze,McGinnis,Paradox
6327056,The Sapphire Flame,Paradox,Infernus,Grey Talon,Dynamo,Viscous,Haze,Vindicta,Lady Geist,Ivy,Warden,Abrams,Seven
6327057,The Amber Hand,Lady Geist,Ivy,Yamato,Haze,Wraith,Warden,Bebop,Pocket,Grey Talon,Paradox,Seven,McGinnis
6327058,The Sapphire Flame,Haze,Grey Talon,McGinnis,Kelvin,Shiv,Vindicta,Ivy,Seven,Yamato,Dynamo,Abrams,Pocket
6327059,The Sapphire Flame,Dynamo,Infernus,Grey Talon,Shiv,Seven,Pocket,Vindicta,Kelvin,Warden,McGinnis,Lady Geist,Abrams
6327060,The Sapphire Flame,Infernus,Shiv,Vindicta,Lady Geist,Wraith,Grey Talon,Yamato,Bebop,Kelvin,Pocket,Dynamo,Lash
6327061,The Sapphire Flame,Mo & Krill,Bebop,Lash,Haze,Ivy,Seven,Infernus,Wraith,Pocket,Abrams,Shiv,Lady Geist
6327062,The Amber Hand,Haze,Wraith,Infernus,Viscous,Grey Talon,Lady Geist,Vindicta,Ivy,Seven,Yamato,Bebop,Shiv
6327065,The Sapphire Flame,Vindicta,Paradox,Abrams,Bebop,Seven,Wraith,Haze,McGinnis,Pocket,Shiv,Infernus,Lash
6327066,The Sapphire Flame,Infernus,Grey Talon,Ivy,Dynamo,Seven,McGinnis,Kelvin,Bebop,Wraith,Lash,Lady Geist,Vindicta
6327067,The Sapphire Flame,Lady Geist,Infernus,Haze,Bebop,Dynamo,Pocket,Wraith,Kelvin,Abrams,Ivy,McGinnis,Vindicta
6327068,The Amber Hand,Wraith,Haze,McGinnis,Lash,Yamato,Infernus,Warden,Seven,Shiv,Grey Talon,Vindicta,Bebop
6327069,The Sapphire Flame,Infernus,Viscous,Lady Geist,Grey Talon,Vindicta,Pocket,Wraith,Shiv,Warden,Seven,Kelvin,Haze
6327071,The Amber Hand,Shiv,Lady Geist,Haze,Kelvin,Bebop,Infernus,Wraith,Yamato,Warden,McGinnis,Seven,Grey Talon
6327072,The Sapphire Flame,Lash,Wraith,Pocket,Viscous,Grey Talon,Paradox,Mo & Krill,Bebop,Vindicta,Seven,Haze,McGinnis
6327073,The Amber Hand,Infernus,Vindicta,Abrams,Dynamo,Lady Geist,Ivy,Kelvin,Lash,Haze,Mo & Krill,Wraith,Viscous
6327074,The Sapphire Flame,Shiv,Grey Talon,Dynamo,Viscous,Lady Geist,Seven,Vindicta,Mo & Krill,Bebop,Wraith,Ivy,Infernus
6327075,The Sapphire Flame,Lash,Shiv,Infernus,Ivy,Haze,Viscous,Wraith,Dynamo,Grey Talon,Vindicta,McGinnis,Warden
6327076,The Sapphire Flame,Haze,Shiv,Warden,Vindicta,Abrams,Wraith,Mo & Krill,Pocket,Dynamo,Lady Geist,Bebop,Seven
6327077,The Sapphire Flame,Abrams,Haze,Grey Talon,Bebop,Kelvin,Mo & Krill,Shiv,Vindicta,Lady Geist,Viscous,Seven,Dynamo
6327078,The Amber Hand,Vindicta,Warden,Kelvin,Lady Geist,Bebop,Yamato,Wraith,Dynamo,Seven,Grey Talon,Infernus,Haze
6327079,The Amber Hand,Bebop,Seven,Lash,McGinnis,Haze,Wraith,Warden,Infernus,Yamato,Shiv,Paradox,Grey Talon
6327081,The Sapphire Flame,Abrams,Haze,Yamato,Mo & Krill,Bebop,Infernus,Wraith,Lady Geist,McGinnis,Vindicta,Pocket,Seven
6327082,The Amber Hand,Warden,Haze,Grey Talon,Viscous,Seven,Infernus,Wraith,McGinnis,Vindicta,Dynamo,Kelvin,Abrams
6327083,The Amber Hand,Ivy,Infernus,Abrams,Lady Geist,Lash,McGinnis,Haze,Viscous,Dynamo,Grey Talon,Shiv,Wraith
6327084,The Sapphire Flame,Haze,Bebop,Yamato,Warden,Infernus,Wraith,Lady Geist,Abrams,Pocket,Grey Talon,Viscous,Seven
6327085,The Sapphire Flame,Grey Talon,Dynamo,Pocket,Vindicta,Seven,Warden,Wraith,Kelvin,Paradox,Abrams,Viscous,Lash
6327089,The Amber Hand,Shiv,Infernus,Haze,Lash,Seven,Bebop,Pocket,Lady Geist,Ivy,McGinnis,Grey Talon,Wraith
6327090,The Sapphire Flame,Ivy,Warden,Infernus,Haze,Kelvin,Lash,Shiv,Abrams,Seven,Dynamo,Vindicta,Bebop
6327091,The Amber Hand,Paradox,Abrams,Haze,Shiv,Pocket,Wraith,Mo & Krill,Seven,Infernus,Vindicta,McGinnis,Lady Geist
6327093,The Amber Hand,Lash,Paradox,McGinnis,Lady Geist,Shiv,Infernus,Seven,Ivy,Viscous,Wraith,Bebop,Haze
6327098,The Amber Hand,Warden,Lady Geist,Infernus,Bebop,Shiv,Kelvin,Mo & Krill,Lash,Seven,Haze,Dynamo,Grey Talon
6327100,The Amber Hand,Bebop,Kelvin,Haze,Abrams,Mo & Krill,Wraith,McGinnis,Lash,Seven,Vindicta,Grey Talon,Viscous
6327101,The Amber Hand,Vindicta,Wraith,Yamato,Grey Talon,Seven,Warden,Kelvin,Lady Geist,Pocket,Dynamo,Viscous,Shiv
6327102,The Amber Hand,Shiv,Grey Talon,Vindicta,Infernus,Abrams,Pocket,Haze,Dynamo,Lady Geist,Seven,Kelvin,Bebop
6327105,The Sapphire Flame,Vindicta,Viscous,Bebop,McGinnis,Ivy,Paradox,Dynamo,Lady Geist,Haze,Seven,Wraith,Warden
6327108,The Amber Hand,Vindicta,Bebop,Warden,Seven,Infernus,Dynamo,Haze,Lash,Shiv,Lady Geist,Wraith,Ivy
6327109,The Sapphire Flame,Grey Talon,Lady Geist,Warden,Lash,Bebop,Seven,Kelvin,Viscous,Dynamo,Mo & Krill,Pocket,Abrams
6327111,The Amber Hand,Dynamo,Wraith,Shiv,Bebop,Warden,McGinnis,Grey Talon,Seven,Viscous,Vindicta,Paradox,Kelvin
6327112,The Sapphire Flame,Dynamo,Infernus,Abrams,Mo & Krill,Shiv,Bebop,Vindicta,Ivy,Haze,Seven,Yamato,McGinnis
6327113,The Sapphire Flame,Dynamo,Abrams,Warden,Mo & Krill,Vindicta,Lady Geist,Haze,Grey Talon,Infernus,Wraith,Shiv,Seven
6327114,The Amber Hand,Infernus,McGinnis,Yamato,Bebop,Grey Talon,Abrams,Wraith,Kelvin,Vindicta,Mo & Krill,Pocket,Haze
6327117,The Sapphire Flame,Yamato,Infernus,Abrams,Vindicta,Kelvin,Haze,Lady Geist,Grey Talon,McGinnis,Lash,Seven,Pocket
6327118,The Sapphire Flame,Pocket,Shiv,Kelvin,Lady Geist,Dynamo,Infernus,Yamato,Viscous,Seven,Vindicta,Lash,McGinnis
6327119,The Amber Hand,Paradox,Vindicta,Ivy,Yamato,Grey Talon,Infernus,Bebop,Haze,Dynamo,Wraith,McGinnis,Seven
6327120,The Sapphire Flame,Dynamo,Vindicta,Haze,Grey Talon,Wraith,Kelvin,Shiv,Bebop,Seven,Pocket,Abrams,Lash
6327124,The Amber Hand,Yamato,Grey Talon,Abrams,Lady Geist,Warden,Lash,Shiv,Vindicta,Bebop,Wraith,Viscous,Haze
6327129,The Sapphire Flame,Ivy,Seven,Abrams,Warden,Vindicta,Lady Geist,Viscous,McGinnis,Infernus,Haze,Kelvin,Wraith
6327130,The Amber Hand,Haze,Infernus,Ivy,Viscous,Paradox,Lash,Pocket,Vindicta,Warden,Bebop,Abrams,Seven
6327131,The Sapphire Flame,McGinnis,Paradox,Pocket,Wraith,Kelvin,Ivy,Bebop,Lash,Yamato,Seven,Mo & Krill,Infernus
6327136,The Sapphire Flame,Vindicta,Lash,Infernus,Wraith,Abrams,Pocket,McGinnis,Kelvin,Haze,Seven,Bebop,Ivy
6327139,The Amber Hand,Wraith,Dynamo,Kelvin,McGinnis,Bebop,Pocket,Seven,Vindicta,Grey Talon,Shiv,Mo & Krill,Haze
6327140,The Sapphire Flame,Grey Talon,Haze,Warden,Yamato,Vindicta,Pocket,Wraith,Seven,Ivy,Infernus,Lady Geist,Abrams
6327141,The Amber Hand,Shiv,Bebop,Vindicta,Warden,Abrams,Lash,Grey Talon,Paradox,Seven,Infernus,Wraith,Ivy
6327142,The Amber Hand,Warden,Yamato,Vindicta,Kelvin,Bebop,Ivy,Paradox,Grey Talon,Seven,Mo & Krill,Haze,Infernus
6327143,The Amber Hand,Wraith,Pocket,Infernus,Warden,Haze,Vindicta,Seven,McGinnis,Viscous,Paradox,Shiv,Lady Geist
6327147,The Amber Hand,Wraith,Paradox,McGinnis,Haze,Abrams,Grey Talon,Viscous,Seven,Dynamo,Infernus,Lady Geist,Pocket
6327148,The Amber Hand,Abrams,Kelvin,Vindicta,Seven,Infernus,McGinnis,Wraith,Warden,Haze,Bebop,Grey Talon,Dynamo
6327149,The Amber Hand,McGinnis,Yamato,Wraith,Vindicta,Dynamo,Haze,Lash,Grey Talon,Seven,Mo & Krill,Abrams,Kelvin
6327150,The Sapphire Flame,Bebop,Kelvin,Vindicta,Infernus,Haze,Paradox,Dynamo,Warden,McGinnis,Grey Talon,Wraith,Seven
6327151,The Amber Hand,Warden,Grey Talon,Seven,Infernus,Kelvin,Wraith,Haze,Lady Geist,Shiv,McGinnis,Ivy,Bebop
6327152,The Sapphire Flame,Kelvin,Shiv,Wraith,Paradox,Yamato,Warden,Vindicta,Seven,McGinnis,Grey Talon,Ivy,Viscous
6327153,The Amber Hand,Pocket,Haze,Infernus,Wraith,Bebop,McGinnis,Vindicta,Lash,Abrams,Warden,Ivy,Seven
6327154,The Sapphire Flame,Bebop,Warden,Vindicta,Shiv,Abrams,Infernus,McGinnis,Mo & Krill,Pocket,Wraith,Seven,Grey Talon
6327155,The Amber Hand,Shiv,Vindicta,Mo & Krill,Abrams,Yamato,Kelvin,Warden,Ivy,Haze,Bebop,McGinnis,Seven
6327156,The Amber Hand,Shiv,Viscous,Pocket,Haze,Lady Geist,Bebop,Wraith,Kelvin,Dynamo,Infernus,Ivy,Seven
6327157,The Sapphire Flame,McGinnis,Wraith,Dynamo,Seven,Warden,Grey Talon,Vindicta,Ivy,Bebop,Infernus,Viscous,Kelvin
6327158,The Sapphire Flame,Dynamo,Pocket,Shiv,Haze,Kelvin,Bebop,Lady Geist,Ivy,Wraith,Warden,Vindicta,Lash
6327159,The Amber Hand,Warden,Infernus,Abrams,Vindicta,Paradox,Haze,Bebop,Dynamo,Yamato,Grey Talon,Seven,Wraith
6327160,The Amber Hand,Paradox,Pocket,Lady Geist,Infernus,Seven,Shiv,Yamato,Mo & Krill,Haze,Ivy,Wraith,Vindicta
6327164,The Sapphire Flame,Viscous,Abrams,Warden,Paradox,Mo & Krill,Shiv,Infernus,Seven,Wraith,Haze,McGinnis,Lady Geist
6327165,The Sapphire Flame,Seven,Lash,Abrams,Vindicta,Pocket,Paradox,Viscous,Ivy,Shiv,Grey Talon,Haze,Warden
6327167,The Sapphire Flame,Wraith,Yamato,Dynamo,Lady Geist,Lash,Paradox,Grey Talon,Abrams,Bebop,Haze,Infernus,Seven
6327170,The Amber Hand,Seven,Lady Geist,Shiv,Vindicta,McGinnis,Infernus,Pocket,Wraith,Grey Talon,Kelvin,Paradox,Haze
6327172,The Sapphire Flame,Lash,Wraith,Infernus,Paradox,Shiv,Seven,Vindicta,Ivy,McGinnis,Grey Talon,Mo & Krill,Kelvin
6327173,The Sapphire Flame,Haze,Kelvin,Viscous,McGinnis,Paradox,Bebop,Shiv,Dynamo,Infernus,Seven,Wraith,Abrams
