matchid,duration,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6426595,37:29,0,haze,lash,wraith,dynamo,yamato,abrams,bebop,pocket,lady geist,seven,vindicta,paradox
6426596,20:14,0,dynamo,lady geist,vindicta,kelvin,mcginnis,seven,haze,yamato,pocket,viscous,bebop,warden
6426598,28:54,0,pocket,shiv,haze,mcginnis,bebop,warden,seven,wraith,infernus,grey talon,dynamo,kelvin
6426599,23:27,0,wraith,infernus,haze,vindicta,mo & krill,grey talon,pocket,dynamo,mcginnis,bebop,seven,ivy
6426600,31:47,0,abrams,seven,bebop,viscous,wraith,paradox,vindicta,mcginnis,infernus,lady geist,dynamo,ivy
6426606,27:03,0,seven,lady geist,warden,kelvin,mcginnis,vindicta,wraith,haze,mo & krill,infernus,paradox,grey talon
6426607,40:07,1,grey talon,wraith,viscous,seven,shiv,infernus,pocket,abrams,lash,dynamo,haze,vindicta
6426608,15:00,0,bebop,haze,mcginnis,wraith,lash,infernus,shiv,seven,dynamo,abrams,kelvin,grey talon
6426609,29:59,0,pocket,infernus,vindicta,haze,seven,ivy,paradox,wraith,yamato,lash,kelvin,shiv
6426610,35:24,1,warden,ivy,pocket,infernus,abrams,grey talon,yamato,bebop,seven,lash,haze,wraith
6426611,24:41,0,haze,dynamo,seven,lady geist,wraith,viscous,yamato,pocket,abrams,infernus,mcginnis,vindicta
6426612,21:29,1,shiv,seven,mo & krill,wraith,haze,mcginnis,pocket,infernus,grey talon,bebop,lash,kelvin
6426615,34:42,1,seven,abrams,viscous,shiv,vindicta,infernus,paradox,wraith,yamato,haze,bebop,dynamo
6426616,27:29,1,lady geist,ivy,pocket,viscous,lash,vindicta,abrams,infernus,dynamo,mcginnis,wraith,seven
6426617,28:56,0,mcginnis,haze,ivy,seven,grey talon,vindicta,bebop,abrams,wraith,viscous,warden,dynamo
6426620,22:43,1,ivy,lady geist,viscous,kelvin,mo & krill,dynamo,haze,vindicta,wraith,paradox,bebop,pocket
6426622,36:35,0,viscous,abrams,infernus,warden,dynamo,seven,paradox,mcginnis,lady geist,wraith,haze,vindicta
6426623,24:47,1,infernus,haze,mcginnis,vindicta,wraith,kelvin,mo & krill,pocket,seven,yamato,shiv,abrams
6426624,19:06,1,lash,kelvin,abrams,pocket,wraith,vindicta,dynamo,viscous,paradox,bebop,mcginnis,infernus
6426625,31:36,0,haze,vindicta,lady geist,paradox,wraith,seven,grey talon,viscous,infernus,bebop,mcginnis,dynamo
6426626,32:17,0,abrams,paradox,grey talon,vindicta,mcginnis,dynamo,infernus,wraith,viscous,lady geist,seven,haze
6426627,13:38,0,bebop,haze,dynamo,grey talon,seven,lash,vindicta,paradox,shiv,wraith,pocket,yamato
6426628,30:03,0,paradox,mcginnis,haze,lady geist,lash,infernus,wraith,warden,shiv,mo & krill,bebop,seven
6426631,28:13,0,haze,grey talon,seven,mcginnis,shiv,warden,paradox,abrams,bebop,infernus,lady geist,mo & krill
6426633,30:29,0,abrams,bebop,paradox,haze,lady geist,grey talon,mcginnis,viscous,mo & krill,shiv,wraith,seven
6426634,27:02,1,seven,ivy,haze,abrams,wraith,lady geist,bebop,mcginnis,warden,grey talon,infernus,vindicta
6426636,30:43,1,dynamo,haze,vindicta,infernus,abrams,warden,wraith,pocket,kelvin,paradox,seven,grey talon
6426639,29:18,1,yamato,abrams,kelvin,shiv,seven,grey talon,lash,bebop,ivy,infernus,wraith,lady geist
6426640,25:53,1,wraith,vindicta,viscous,mcginnis,bebop,pocket,kelvin,lady geist,abrams,shiv,paradox,seven
6426642,27:41,1,mo & krill,seven,viscous,warden,mcginnis,dynamo,lady geist,infernus,wraith,bebop,haze,ivy
6426643,22:27,0,ivy,haze,mcginnis,seven,bebop,wraith,vindicta,yamato,paradox,viscous,infernus,grey talon
6426644,33:27,0,warden,haze,bebop,seven,lash,wraith,viscous,lady geist,infernus,pocket,dynamo,vindicta
6426645,21:11,0,lady geist,abrams,paradox,ivy,lash,infernus,vindicta,shiv,pocket,wraith,seven,bebop
6426646,44:03,0,dynamo,viscous,ivy,kelvin,haze,grey talon,seven,bebop,paradox,pocket,wraith,mcginnis
6426647,28:54,1,mcginnis,warden,vindicta,bebop,seven,haze,kelvin,yamato,viscous,abrams,infernus,grey talon
6426648,34:48,1,wraith,lady geist,vindicta,mcginnis,kelvin,bebop,paradox,dynamo,haze,viscous,abrams,seven
6426649,22:44,1,warden,pocket,grey talon,wraith,mo & krill,ivy,viscous,yamato,mcginnis,abrams,paradox,lady geist
6426650,26:32,0,vindicta,wraith,dynamo,yamato,mcginnis,lady geist,paradox,seven,pocket,kelvin,shiv,grey talon
6426651,46:53,0,bebop,pocket,lash,kelvin,warden,viscous,seven,infernus,haze,abrams,lady geist,mcginnis
6426652,36:48,0,grey talon,dynamo,abrams,pocket,bebop,shiv,infernus,paradox,wraith,warden,haze,mo & krill
6426653,28:20,0,lady geist,yamato,bebop,shiv,abrams,warden,dynamo,lash,grey talon,vindicta,seven,haze
6426656,37:22,1,lady geist,kelvin,mcginnis,paradox,yamato,pocket,lash,seven,bebop,infernus,vindicta,haze
6426657,29:59,0,haze,wraith,warden,lash,seven,infernus,lady geist,abrams,dynamo,mcginnis,yamato,bebop
6426659,44:00,1,lash,abrams,ivy,paradox,yamato,haze,bebop,seven,grey talon,infernus,kelvin,mo & krill
6426668,18:41,0,infernus,ivy,mo & krill,abrams,viscous,bebop,mcginnis,vindicta,haze,seven,kelvin,wraith
6426669,39:29,1,vindicta,ivy,bebop,mcginnis,viscous,shiv,abrams,haze,grey talon,pocket,seven,warden
6426673,29:51,0,pocket,warden,seven,grey talon,infernus,haze,mo & krill,kelvin,bebop,viscous,shiv,lady geist
6426675,23:26,0,infernus,kelvin,wraith,lash,seven,bebop,vindicta,grey talon,haze,yamato,pocket,paradox
6426685,22:39,1,kelvin,yamato,ivy,abrams,wraith,haze,dynamo,viscous,mcginnis,bebop,infernus,seven
6426686,41:52,0,kelvin,abrams,vindicta,mcginnis,pocket,infernus,viscous,grey talon,wraith,warden,seven,paradox
6426687,51:39,1,seven,viscous,paradox,mo & krill,grey talon,mcginnis,ivy,vindicta,yamato,warden,pocket,lady geist
6426688,18:05,0,seven,ivy,lady geist,wraith,dynamo,bebop,grey talon,mcginnis,haze,infernus,vindicta,kelvin
6426689,40:33,1,lady geist,abrams,infernus,wraith,kelvin,grey talon,haze,bebop,seven,vindicta,dynamo,mcginnis
6426690,25:22,0,mcginnis,bebop,lash,yamato,vindicta,ivy,haze,warden,kelvin,mo & krill,lady geist,seven
6426691,37:11,1,bebop,infernus,abrams,paradox,grey talon,warden,seven,vindicta,mo & krill,viscous,wraith,lady geist
6426695,38:39,1,seven,lash,haze,bebop,infernus,kelvin,mo & krill,pocket,abrams,vindicta,mcginnis,grey talon
6426696,34:07,0,yamato,infernus,warden,lady geist,wraith,kelvin,grey talon,vindicta,seven,shiv,mcginnis,haze
6426697,49:31,1,pocket,kelvin,paradox,wraith,mcginnis,shiv,seven,haze,lady geist,bebop,warden,infernus
6426698,12:51,0,abrams,mcginnis,lady geist,mo & krill,vindicta,warden,dynamo,paradox,yamato,seven,viscous,infernus
6426699,35:11,1,kelvin,dynamo,lash,seven,pocket,haze,bebop,mo & krill,warden,infernus,wraith,paradox
6426705,23:35,1,haze,wraith,grey talon,pocket,yamato,vindicta,infernus,bebop,paradox,seven,kelvin,shiv
6426706,16:43,0,kelvin,warden,haze,mcginnis,lady geist,viscous,bebop,grey talon,yamato,seven,vindicta,paradox
6426707,48:36,0,shiv,wraith,pocket,seven,vindicta,grey talon,haze,paradox,infernus,bebop,lash,ivy
6426712,28:07,1,mcginnis,bebop,abrams,vindicta,kelvin,haze,lash,grey talon,pocket,warden,yamato,infernus
6426714,36:42,0,warden,mo & krill,yamato,haze,bebop,wraith,mcginnis,dynamo,seven,ivy,abrams,viscous
6426718,35:03,0,abrams,mcginnis,wraith,grey talon,viscous,lash,ivy,bebop,dynamo,haze,lady geist,paradox
6426721,39:14,0,pocket,yamato,viscous,kelvin,seven,haze,mo & krill,dynamo,mcginnis,warden,bebop,wraith
6426722,22:20,0,viscous,dynamo,warden,abrams,bebop,seven,grey talon,shiv,lash,mcginnis,wraith,haze
6426726,24:33,0,wraith,lash,abrams,lady geist,bebop,shiv,viscous,haze,dynamo,paradox,mcginnis,grey talon
6426727,45:50,0,bebop,vindicta,mcginnis,haze,pocket,warden,viscous,paradox,wraith,seven,abrams,dynamo
6426728,25:34,0,warden,seven,haze,wraith,viscous,yamato,vindicta,mcginnis,dynamo,bebop,infernus,grey talon
6426729,26:23,1,ivy,dynamo,pocket,mo & krill,wraith,lady geist,seven,vindicta,lash,abrams,haze,mcginnis
6426732,36:29,0,grey talon,seven,paradox,haze,infernus,yamato,vindicta,kelvin,wraith,viscous,shiv,mcginnis
6426733,27:42,1,infernus,bebop,vindicta,pocket,wraith,kelvin,seven,ivy,paradox,haze,lady geist,yamato
6426734,34:52,0,infernus,grey talon,bebop,seven,paradox,vindicta,lady geist,pocket,yamato,dynamo,wraith,haze
6426735,18:48,0,wraith,abrams,seven,vindicta,grey talon,shiv,paradox,lash,mcginnis,mo & krill,infernus,lady geist
6426737,35:42,1,viscous,yamato,bebop,dynamo,abrams,mcginnis,seven,shiv,haze,infernus,lady geist,grey talon
6426738,34:46,1,mo & krill,haze,kelvin,warden,ivy,grey talon,seven,viscous,bebop,vindicta,abrams,wraith
6426740,37:39,0,seven,shiv,lady geist,vindicta,warden,lash,bebop,viscous,ivy,haze,pocket,abrams
6426741,26:45,0,bebop,warden,paradox,vindicta,mcginnis,haze,lady geist,kelvin,yamato,seven,abrams,wraith
6426742,25:32,0,vindicta,dynamo,infernus,wraith,yamato,mcginnis,abrams,viscous,bebop,grey talon,warden,seven
6426743,25:43,1,mo & krill,haze,dynamo,viscous,paradox,infernus,bebop,warden,abrams,wraith,vindicta,seven
6426746,31:55,0,abrams,yamato,bebop,vindicta,mo & krill,grey talon,wraith,ivy,infernus,haze,seven,paradox
6426747,35:29,1,pocket,haze,mo & krill,dynamo,wraith,bebop,infernus,seven,viscous,shiv,kelvin,grey talon
6426748,26:33,1,yamato,paradox,haze,lady geist,bebop,dynamo,seven,abrams,lash,shiv,infernus,wraith
6426749,32:33,0,seven,abrams,haze,wraith,warden,mcginnis,dynamo,infernus,bebop,grey talon,yamato,lady geist
6426750,40:01,0,bebop,infernus,wraith,seven,abrams,haze,pocket,kelvin,lady geist,yamato,vindicta,mcginnis
6426751,23:01,1,wraith,bebop,vindicta,lash,ivy,paradox,infernus,seven,haze,abrams,mcginnis,kelvin
6426753,29:08,0,bebop,wraith,seven,paradox,mcginnis,shiv,infernus,warden,vindicta,mo & krill,lash,ivy
6426755,35:00,0,seven,vindicta,mo & krill,wraith,abrams,haze,infernus,grey talon,pocket,paradox,viscous,mcginnis
6426759,48:59,0,infernus,lash,lady geist,seven,viscous,dynamo,wraith,grey talon,bebop,mcginnis,abrams,haze
6426760,35:50,0,kelvin,vindicta,infernus,lady geist,abrams,yamato,grey talon,shiv,seven,haze,paradox,viscous
6426761,34:47,0,lash,abrams,wraith,bebop,haze,grey talon,warden,viscous,infernus,dynamo,seven,vindicta
6426762,15:19,1,yamato,lady geist,abrams,dynamo,seven,paradox,haze,warden,grey talon,viscous,infernus,bebop
6426763,33:53,1,paradox,infernus,lash,haze,pocket,vindicta,yamato,mo & krill,wraith,warden,bebop,seven
6426767,34:31,1,wraith,paradox,abrams,infernus,pocket,ivy,haze,dynamo,vindicta,shiv,mo & krill,lash
6426770,17:52,1,dynamo,infernus,bebop,haze,shiv,ivy,pocket,seven,mo & krill,lady geist,viscous,paradox
6426771,28:17,0,infernus,grey talon,haze,lash,seven,mcginnis,abrams,warden,lady geist,kelvin,viscous,wraith
6426774,24:40,1,bebop,shiv,mo & krill,wraith,haze,yamato,dynamo,seven,lady geist,vindicta,kelvin,infernus
6426776,21:49,0,mo & krill,seven,abrams,kelvin,paradox,infernus,haze,vindicta,wraith,dynamo,mcginnis,grey talon
6426777,29:23,1,mcginnis,abrams,vindicta,yamato,shiv,grey talon,lady geist,bebop,seven,wraith,infernus,kelvin
6426779,37:01,0,bebop,lash,infernus,haze,abrams,wraith,warden,ivy,dynamo,pocket,seven,grey talon
6426780,25:55,0,ivy,mo & krill,pocket,mcginnis,seven,grey talon,bebop,shiv,warden,vindicta,infernus,paradox
6426781,12:27,1,abrams,seven,vindicta,haze,infernus,lady geist,viscous,wraith,pocket,kelvin,mcginnis,bebop
6426782,51:05,1,haze,pocket,paradox,wraith,ivy,yamato,bebop,grey talon,warden,viscous,seven,lash
6426783,41:21,0,lash,haze,infernus,wraith,lady geist,mo & krill,vindicta,mcginnis,paradox,shiv,dynamo,pocket
6426790,38:10,1,viscous,vindicta,infernus,yamato,wraith,bebop,lady geist,seven,haze,abrams,grey talon,lash
6426791,50:45,0,shiv,bebop,kelvin,wraith,dynamo,infernus,pocket,seven,lady geist,vindicta,lash,haze
6426795,44:14,1,kelvin,warden,pocket,dynamo,lady geist,vindicta,mcginnis,infernus,haze,seven,wraith,shiv
6426797,18:46,0,shiv,seven,lady geist,lash,viscous,kelvin,mcginnis,wraith,paradox,yamato,dynamo,haze
6426798,32:09,1,wraith,infernus,mcginnis,shiv,grey talon,vindicta,seven,haze,viscous,pocket,lady geist,kelvin
6426800,29:25,1,vindicta,warden,kelvin,shiv,grey talon,seven,mcginnis,wraith,pocket,lash,abrams,haze
6426801,25:12,0,bebop,grey talon,infernus,mo & krill,paradox,wraith,dynamo,seven,yamato,viscous,haze,vindicta
6426803,10:26,1,seven,kelvin,viscous,paradox,bebop,lady geist,haze,vindicta,lash,warden,ivy,infernus
6426804,34:52,1,abrams,infernus,ivy,mcginnis,haze,bebop,wraith,viscous,shiv,warden,seven,vindicta
6426809,46:49,1,mcginnis,ivy,dynamo,yamato,wraith,pocket,bebop,seven,grey talon,warden,infernus,vindicta
6426810,44:37,0,seven,abrams,haze,lady geist,grey talon,lash,bebop,vindicta,mcginnis,infernus,wraith,shiv
6426811,30:26,0,wraith,kelvin,infernus,shiv,haze,mcginnis,vindicta,mo & krill,viscous,abrams,seven,yamato
6426813,28:59,1,vindicta,bebop,mcginnis,ivy,shiv,dynamo,infernus,lash,paradox,seven,haze,warden
6426816,39:06,0,vindicta,yamato,kelvin,lady geist,mo & krill,shiv,haze,infernus,warden,abrams,grey talon,mcginnis
6426819,29:13,1,kelvin,warden,lady geist,pocket,haze,dynamo,yamato,wraith,grey talon,ivy,seven,bebop
6426820,22:27,0,wraith,shiv,paradox,bebop,haze,mcginnis,grey talon,mo & krill,seven,lash,vindicta,infernus
6426821,24:59,1,infernus,grey talon,viscous,bebop,abrams,haze,shiv,mcginnis,vindicta,lash,seven,wraith
6426822,31:34,0,warden,bebop,yamato,lady geist,dynamo,shiv,abrams,mcginnis,paradox,haze,infernus,wraith
6426823,48:52,0,paradox,vindicta,ivy,dynamo,haze,mo & krill,abrams,wraith,mcginnis,shiv,warden,seven
6426824,32:26,1,warden,infernus,bebop,vindicta,wraith,abrams,ivy,viscous,kelvin,haze,mcginnis,seven
6426825,19:13,0,lash,haze,kelvin,seven,infernus,bebop,pocket,ivy,shiv,dynamo,viscous,wraith
6426827,27:42,1,mo & krill,infernus,wraith,seven,lash,bebop,vindicta,haze,grey talon,shiv,ivy,warden
6426829,40:14,1,haze,wraith,infernus,abrams,mcginnis,vindicta,grey talon,lash,bebop,seven,yamato,viscous
6426836,33:40,0,wraith,viscous,kelvin,mcginnis,ivy,bebop,vindicta,seven,yamato,grey talon,mo & krill,haze
6426842,50:11,0,wraith,infernus,kelvin,ivy,seven,abrams,mcginnis,grey talon,haze,vindicta,lady geist,pocket
6426843,11:50,0,lady geist,mo & krill,kelvin,viscous,pocket,seven,bebop,vindicta,haze,paradox,abrams,infernus
6426845,15:52,1,seven,wraith,ivy,shiv,vindicta,paradox,mcginnis,warden,yamato,bebop,infernus,haze
6426846,22:32,1,haze,wraith,shiv,bebop,kelvin,vindicta,abrams,mcginnis,grey talon,seven,infernus,dynamo
6426847,38:12,0,wraith,yamato,grey talon,vindicta,mcginnis,abrams,haze,kelvin,infernus,seven,pocket,paradox
6426851,50:15,1,seven,paradox,infernus,wraith,mcginnis,lady geist,shiv,kelvin,pocket,haze,ivy,warden
6426854,21:10,1,ivy,pocket,kelvin,haze,dynamo,infernus,seven,wraith,warden,mcginnis,yamato,vindicta
6426855,14:19,1,viscous,seven,haze,yamato,warden,mo & krill,abrams,ivy,grey talon,wraith,mcginnis,lady geist
6426857,33:36,0,abrams,vindicta,warden,grey talon,seven,haze,kelvin,mcginnis,bebop,shiv,paradox,mo & krill
6426858,33:20,1,grey talon,mo & krill,haze,wraith,yamato,infernus,paradox,vindicta,seven,kelvin,ivy,dynamo
6426859,51:38,1,grey talon,haze,seven,warden,infernus,wraith,shiv,paradox,lash,vindicta,lady geist,yamato
6426860,50:34,1,haze,viscous,abrams,ivy,infernus,lady geist,mcginnis,warden,seven,bebop,wraith,kelvin
6426861,28:29,0,grey talon,yamato,warden,bebop,haze,viscous,seven,shiv,dynamo,pocket,wraith,vindicta
6426864,37:59,1,abrams,warden,grey talon,pocket,seven,dynamo,vindicta,infernus,haze,wraith,bebop,shiv
6426865,26:04,1,haze,seven,abrams,ivy,wraith,warden,mcginnis,mo & krill,kelvin,lash,bebop,vindicta
6426866,16:39,1,dynamo,warden,kelvin,vindicta,haze,pocket,shiv,paradox,bebop,mcginnis,wraith,lady geist
6426870,37:38,1,wraith,haze,lady geist,vindicta,dynamo,seven,lash,mcginnis,ivy,paradox,bebop,kelvin
6426875,35:33,1,vindicta,bebop,warden,haze,abrams,seven,ivy,grey talon,lady geist,lash,dynamo,infernus
6426878,24:53,1,mo & krill,haze,dynamo,grey talon,shiv,yamato,lady geist,warden,wraith,viscous,seven,vindicta
6426879,33:53,0,grey talon,infernus,wraith,haze,bebop,viscous,mo & krill,pocket,ivy,yamato,mcginnis,vindicta
6426883,37:37,0,haze,bebop,wraith,shiv,lady geist,seven,mcginnis,yamato,grey talon,infernus,dynamo,warden
6426886,44:56,1,bebop,viscous,ivy,kelvin,abrams,lash,lady geist,haze,mcginnis,wraith,vindicta,pocket
6426893,31:15,1,kelvin,viscous,warden,wraith,bebop,pocket,mcginnis,infernus,vindicta,paradox,seven,shiv
6426895,39:25,1,dynamo,viscous,infernus,haze,paradox,bebop,seven,vindicta,shiv,grey talon,pocket,mcginnis
6426896,18:16,0,bebop,shiv,abrams,vindicta,seven,haze,kelvin,viscous,infernus,lash,wraith,paradox
6426898,28:10,1,mcginnis,vindicta,seven,paradox,pocket,wraith,lady geist,haze,bebop,ivy,kelvin,yamato
6426900,30:26,0,pocket,viscous,haze,kelvin,vindicta,warden,lash,lady geist,shiv,seven,paradox,wraith
6426902,30:12,0,mcginnis,vindicta,bebop,haze,abrams,lady geist,paradox,wraith,seven,shiv,ivy,grey talon
6426903,31:21,1,mcginnis,dynamo,shiv,vindicta,haze,seven,bebop,yamato,mo & krill,infernus,warden,lady geist
6426904,23:11,1,mcginnis,yamato,infernus,haze,wraith,bebop,lady geist,ivy,lash,abrams,grey talon,seven
6426905,25:58,0,vindicta,yamato,pocket,warden,mcginnis,lady geist,bebop,haze,mo & krill,kelvin,shiv,infernus
6426906,32:21,1,haze,pocket,shiv,abrams,bebop,paradox,infernus,viscous,wraith,vindicta,lash,kelvin
6426908,35:13,1,haze,pocket,seven,bebop,ivy,yamato,infernus,wraith,lash,viscous,paradox,vindicta
6426910,28:58,0,mo & krill,vindicta,dynamo,bebop,kelvin,ivy,haze,seven,warden,viscous,lash,mcginnis
6426911,39:37,0,warden,ivy,infernus,paradox,seven,wraith,haze,vindicta,lash,kelvin,mcginnis,shiv
6426915,40:47,0,paradox,seven,mo & krill,warden,haze,grey talon,bebop,yamato,viscous,ivy,lady geist,mcginnis
6426917,24:50,1,mcginnis,shiv,paradox,vindicta,ivy,wraith,infernus,lady geist,dynamo,seven,haze,grey talon
6426919,26:06,1,mo & krill,seven,warden,lash,viscous,abrams,shiv,wraith,kelvin,vindicta,yamato,haze
6426922,18:57,1,paradox,infernus,mo & krill,vindicta,kelvin,lash,pocket,seven,lady geist,haze,grey talon,mcginnis
6426925,38:45,1,viscous,kelvin,dynamo,grey talon,lash,haze,seven,abrams,warden,infernus,shiv,mcginnis
6426927,26:42,1,seven,dynamo,infernus,vindicta,kelvin,yamato,wraith,abrams,haze,warden,bebop,lady geist
6426928,31:04,1,vindicta,mo & krill,lady geist,bebop,grey talon,warden,viscous,ivy,mcginnis,abrams,seven,infernus
6426930,37:32,1,yamato,ivy,seven,bebop,vindicta,mcginnis,warden,wraith,infernus,abrams,haze,pocket
6426933,32:52,0,bebop,paradox,infernus,grey talon,haze,wraith,mcginnis,warden,seven,ivy,dynamo,mo & krill
6426934,38:34,1,paradox,vindicta,haze,infernus,ivy,abrams,lady geist,shiv,mcginnis,seven,dynamo,kelvin
6426935,36:28,1,abrams,vindicta,mcginnis,dynamo,seven,mo & krill,haze,wraith,infernus,ivy,kelvin,warden
6426936,28:33,0,warden,haze,seven,mcginnis,wraith,paradox,shiv,viscous,grey talon,vindicta,bebop,yamato
6426937,40:31,0,haze,shiv,infernus,mcginnis,pocket,bebop,kelvin,seven,mo & krill,vindicta,dynamo,lady geist
6426939,42:18,0,grey talon,lash,infernus,lady geist,paradox,ivy,pocket,mcginnis,shiv,kelvin,viscous,yamato
6426942,32:58,0,mo & krill,warden,grey talon,lady geist,haze,abrams,wraith,dynamo,pocket,vindicta,bebop,seven
6426943,33:00,1,vindicta,grey talon,yamato,lady geist,mo & krill,bebop,haze,wraith,infernus,paradox,lash,kelvin
6426948,19:38,1,mcginnis,vindicta,shiv,abrams,wraith,ivy,grey talon,haze,bebop,warden,infernus,seven
6426949,38:48,1,warden,vindicta,infernus,seven,bebop,yamato,haze,grey talon,viscous,wraith,abrams,mcginnis
6426950,30:00,1,mcginnis,lady geist,wraith,warden,seven,haze,mo & krill,infernus,paradox,grey talon,ivy,shiv
6426951,30:48,1,infernus,haze,paradox,lady geist,bebop,abrams,wraith,grey talon,seven,vindicta,mcginnis,kelvin
6426952,37:08,1,shiv,mcginnis,warden,paradox,wraith,lady geist,ivy,haze,grey talon,viscous,kelvin,vindicta
6426956,32:50,0,shiv,bebop,seven,abrams,infernus,pocket,vindicta,paradox,viscous,haze,dynamo,grey talon
6426958,27:51,0,viscous,warden,mo & krill,shiv,seven,ivy,vindicta,lady geist,bebop,infernus,abrams,paradox
6426959,36:07,0,vindicta,paradox,ivy,seven,bebop,dynamo,yamato,lady geist,pocket,wraith,viscous,infernus
6426960,31:05,1,grey talon,yamato,haze,paradox,seven,ivy,mo & krill,bebop,lady geist,warden,infernus,mcginnis
6426962,34:41,0,bebop,paradox,vindicta,infernus,wraith,haze,kelvin,ivy,mo & krill,shiv,dynamo,warden
6426970,19:04,0,yamato,bebop,warden,shiv,ivy,mcginnis,pocket,vindicta,infernus,seven,haze,abrams
6426973,37:55,1,pocket,viscous,yamato,wraith,infernus,mcginnis,haze,vindicta,mo & krill,shiv,warden,paradox
6426977,31:40,0,haze,vindicta,mo & krill,seven,lady geist,yamato,mcginnis,kelvin,wraith,grey talon,dynamo,infernus
6426978,32:29,0,grey talon,seven,warden,haze,infernus,viscous,vindicta,yamato,dynamo,mcginnis,wraith,bebop
6426979,35:18,0,wraith,warden,seven,abrams,ivy,infernus,haze,yamato,mo & krill,mcginnis,bebop,dynamo
6426985,39:02,1,ivy,seven,warden,abrams,mo & krill,shiv,lady geist,lash,viscous,haze,grey talon,infernus
6426986,35:37,1,grey talon,haze,vindicta,ivy,lash,shiv,viscous,bebop,abrams,pocket,seven,lady geist
6426988,34:29,0,viscous,kelvin,paradox,abrams,vindicta,seven,bebop,haze,wraith,warden,infernus,dynamo
